docid,predicted_class
./data/splits/test_new\test\ubpfdjg.json,course
./data/splits/test_new\test\ucomfn.json,course
./data/splits/test_new\test\ucqabpbo.json,course
./data/splits/test_new\test\udfqv.json,course
./data/splits/test_new\test\udghn.json,course
./data/splits/test_new\test\udjcy.json,course
./data/splits/test_new\test\ueaelqhp.json,course
./data/splits/test_new\test\uecth.json,course
./data/splits/test_new\test\uefdjout.json,course
./data/splits/test_new\test\uehan.json,course
./data/splits/test_new\test\uerqckoj.json,other
./data/splits/test_new\test\ufsug.json,course
./data/splits/test_new\test\uftkkja.json,course
./data/splits/test_new\test\ugcynhdy.json,course
./data/splits/test_new\test\ughlzdd.json,course
./data/splits/test_new\test\ugyrbjsh.json,course
./data/splits/test_new\test\uhakc.json,course
./data/splits/test_new\test\uhbbh.json,other
./data/splits/test_new\test\uhuwvfkk.json,course
./data/splits/test_new\test\uicnn.json,course
./data/splits/test_new\test\uihixqum.json,course
./data/splits/test_new\test\uiidp.json,course
./data/splits/test_new\test\ujnnvh.json,course
./data/splits/test_new\test\ukgoagzq.json,course
./data/splits/test_new\test\uktep.json,course
./data/splits/test_new\test\ulfyinpd.json,course
./data/splits/test_new\test\ulmioz.json,course
./data/splits/test_new\test\umaqs.json,course
./data/splits/test_new\test\umfmofv.json,course
./data/splits/test_new\test\umhdmc.json,course
./data/splits/test_new\test\umqzp.json,course
./data/splits/test_new\test\unbawwp.json,course
./data/splits/test_new\test\uncjwyyp.json,course
./data/splits/test_new\test\uneyzw.json,course
./data/splits/test_new\test\unmkyxtt.json,course
./data/splits/test_new\test\unmwiet.json,course
./data/splits/test_new\test\unokivxy.json,course
./data/splits/test_new\test\unxkz.json,course
./data/splits/test_new\test\uohan.json,course
./data/splits/test_new\test\uonjb.json,department
./data/splits/test_new\test\uoqfwcge.json,course
./data/splits/test_new\test\uphoqmv.json,course
./data/splits/test_new\test\upvdcil.json,course
./data/splits/test_new\test\upzieony.json,course
./data/splits/test_new\test\upzow.json,course
./data/splits/test_new\test\uqrfyv.json,course
./data/splits/test_new\test\uqvegan.json,course
./data/splits/test_new\test\urauv.json,course
./data/splits/test_new\test\uraxyoec.json,course
./data/splits/test_new\test\urgmrkp.json,course
./data/splits/test_new\test\urhjkm.json,course
./data/splits/test_new\test\urjbt.json,course
./data/splits/test_new\test\urmpyj.json,course
./data/splits/test_new\test\urpxexkq.json,course
./data/splits/test_new\test\urwojpfi.json,other
./data/splits/test_new\test\usnst.json,course
./data/splits/test_new\test\usodu.json,course
./data/splits/test_new\test\utcniycx.json,course
./data/splits/test_new\test\utste.json,course
./data/splits/test_new\test\utthj.json,course
./data/splits/test_new\test\utvxb.json,course
./data/splits/test_new\test\uudvxh.json,student
./data/splits/test_new\test\uuouaarr.json,course
./data/splits/test_new\test\uupkms.json,course
./data/splits/test_new\test\uuvni.json,course
./data/splits/test_new\test\uuyzux.json,course
./data/splits/test_new\test\uuzjjep.json,course
./data/splits/test_new\test\uvdoelf.json,course
./data/splits/test_new\test\uvqtpm.json,course
./data/splits/test_new\test\uvtdgfti.json,course
./data/splits/test_new\test\uwnkyw.json,course
./data/splits/test_new\test\uxdouy.json,course
./data/splits/test_new\test\uxhlojgi.json,course
./data/splits/test_new\test\uymslh.json,course
./data/splits/test_new\test\uypqg.json,course
./data/splits/test_new\test\uzmbjytx.json,course
./data/splits/test_new\test\vamvo.json,course
./data/splits/test_new\test\vbefiwn.json,course
./data/splits/test_new\test\vbpiud.json,course
./data/splits/test_new\test\vbvejg.json,course
./data/splits/test_new\test\vbyxl.json,course
./data/splits/test_new\test\vceoh.json,course
./data/splits/test_new\test\vcghxedd.json,course
./data/splits/test_new\test\vdxpzkfl.json,course
./data/splits/test_new\test\veacz.json,course
./data/splits/test_new\test\vejoina.json,course
./data/splits/test_new\test\vetejigi.json,course
./data/splits/test_new\test\vgdjl.json,project
./data/splits/test_new\test\vgflj.json,course
./data/splits/test_new\test\vgghodxn.json,course
./data/splits/test_new\test\vgkqf.json,course
./data/splits/test_new\test\vgyes.json,course
./data/splits/test_new\test\viduze.json,course
./data/splits/test_new\test\vircjd.json,course
./data/splits/test_new\test\vivfatjo.json,course
./data/splits/test_new\test\vjaghhtu.json,course
./data/splits/test_new\test\vjejypo.json,course
./data/splits/test_new\test\vkpfv.json,other
./data/splits/test_new\test\vkyun.json,other
./data/splits/test_new\test\vlpbgmh.json,course
./data/splits/test_new\test\vmaagp.json,course
./data/splits/test_new\test\vmeusmjs.json,course
./data/splits/test_new\test\vmtkvyq.json,course
./data/splits/test_new\test\vnibwn.json,course
./data/splits/test_new\test\voaecend.json,course
./data/splits/test_new\test\vofqtp.json,course
./data/splits/test_new\test\vofxu.json,course
./data/splits/test_new\test\vougrt.json,course
./data/splits/test_new\test\vpasle.json,course
./data/splits/test_new\test\vpiwso.json,course
./data/splits/test_new\test\vplyymbb.json,course
./data/splits/test_new\test\vptlgja.json,project
./data/splits/test_new\test\vpxuxe.json,course
./data/splits/test_new\test\vpzsxsde.json,course
./data/splits/test_new\test\vqcvew.json,course
./data/splits/test_new\test\vqshies.json,course
./data/splits/test_new\test\vrnec.json,course
./data/splits/test_new\test\vrpbzut.json,course
./data/splits/test_new\test\vryhvzg.json,course
./data/splits/test_new\test\vsscij.json,course
./data/splits/test_new\test\vsvgi.json,course
./data/splits/test_new\test\vszfsxc.json,course
./data/splits/test_new\test\vtcrtk.json,course
./data/splits/test_new\test\vteob.json,course
./data/splits/test_new\test\vtgaqhef.json,course
./data/splits/test_new\test\vtpjku.json,course
./data/splits/test_new\test\vucvfbo.json,course
./data/splits/test_new\test\vukas.json,course
./data/splits/test_new\test\vukoi.json,course
./data/splits/test_new\test\vukvkftf.json,course
./data/splits/test_new\test\vvnujx.json,course
./data/splits/test_new\test\vvpwfqpw.json,course
./data/splits/test_new\test\vvtckzz.json,course
./data/splits/test_new\test\vvvty.json,course
./data/splits/test_new\test\vvzcwkr.json,other
./data/splits/test_new\test\vwdpdg.json,course
./data/splits/test_new\test\vwpazsc.json,course
./data/splits/test_new\test\vwuwqyt.json,course
./data/splits/test_new\test\vxwschv.json,other
./data/splits/test_new\test\vxydxvhn.json,course
./data/splits/test_new\test\vydaya.json,course
./data/splits/test_new\test\vyiacx.json,course
./data/splits/test_new\test\vyxyw.json,course
./data/splits/test_new\test\wagnh.json,course
./data/splits/test_new\test\waktj.json,course
./data/splits/test_new\test\wayudf.json,course
./data/splits/test_new\test\wbiyyafc.json,course
./data/splits/test_new\test\wbqkmk.json,course
./data/splits/test_new\test\wbuul.json,course
./data/splits/test_new\test\wbxnhayf.json,course
./data/splits/test_new\test\wcgqxff.json,course
./data/splits/test_new\test\wcjpbf.json,course
./data/splits/test_new\test\wcwtzpny.json,course
./data/splits/test_new\test\wdmhyym.json,course
./data/splits/test_new\test\wdvxr.json,course
./data/splits/test_new\test\wdyitfx.json,course
./data/splits/test_new\test\werhnlmo.json,course
./data/splits/test_new\test\weuyrc.json,course
./data/splits/test_new\test\weyaq.json,course
./data/splits/test_new\test\wezofmdj.json,course
./data/splits/test_new\test\wfdvqju.json,project
./data/splits/test_new\test\wfqwne.json,course
./data/splits/test_new\test\whatoka.json,course
./data/splits/test_new\test\whchrj.json,course
./data/splits/test_new\test\whgcvmc.json,course
./data/splits/test_new\test\winew.json,department
./data/splits/test_new\test\wiozj.json,course
./data/splits/test_new\test\wisos.json,course
./data/splits/test_new\test\wjdnmh.json,course
./data/splits/test_new\test\wjflwg.json,course
./data/splits/test_new\test\wjikmk.json,course
./data/splits/test_new\test\wjwnoa.json,course
./data/splits/test_new\test\wkabbe.json,course
./data/splits/test_new\test\wkbpmmx.json,course
./data/splits/test_new\test\wkgyykz.json,course
./data/splits/test_new\test\wkkwq.json,other
./data/splits/test_new\test\wkqvj.json,course
./data/splits/test_new\test\wlgmcu.json,course
./data/splits/test_new\test\wlujat.json,course
./data/splits/test_new\test\wmwvatnb.json,other
./data/splits/test_new\test\wmzuqp.json,course
./data/splits/test_new\test\wnkmdk.json,course
./data/splits/test_new\test\woamr.json,course
./data/splits/test_new\test\wognyts.json,course
./data/splits/test_new\test\woiup.json,course
./data/splits/test_new\test\wozlcqqe.json,course
./data/splits/test_new\test\wozzc.json,course
./data/splits/test_new\test\wponbx.json,course
./data/splits/test_new\test\wpwkd.json,course
./data/splits/test_new\test\wpzfjnwb.json,course
./data/splits/test_new\test\wqftug.json,course
./data/splits/test_new\test\wqnpthh.json,course
./data/splits/test_new\test\wqrxuql.json,course
./data/splits/test_new\test\wqydh.json,course
./data/splits/test_new\test\wroia.json,course
./data/splits/test_new\test\wrwgeb.json,course
./data/splits/test_new\test\wrwst.json,course
./data/splits/test_new\test\wsmcxjb.json,course
./data/splits/test_new\test\wsrchup.json,course
./data/splits/test_new\test\wtvjwt.json,course
./data/splits/test_new\test\wuafx.json,course
./data/splits/test_new\test\wuptba.json,course
./data/splits/test_new\test\wupxmuix.json,course
./data/splits/test_new\test\wuuif.json,other
./data/splits/test_new\test\wuuosaed.json,course
./data/splits/test_new\test\wvhluq.json,course
./data/splits/test_new\test\wvjzvyvw.json,course
./data/splits/test_new\test\wvmbv.json,course
./data/splits/test_new\test\wvxmnt.json,course
./data/splits/test_new\test\wwisnmd.json,course
./data/splits/test_new\test\wwqvvjs.json,course
./data/splits/test_new\test\wxbhjnn.json,course
./data/splits/test_new\test\wxbhke.json,course
./data/splits/test_new\test\wxlsfqdf.json,course
./data/splits/test_new\test\wxpmg.json,course
./data/splits/test_new\test\wxsty.json,course
./data/splits/test_new\test\wzbokx.json,course
./data/splits/test_new\test\wzbpymob.json,course
./data/splits/test_new\test\wzime.json,course
./data/splits/test_new\test\wzkfopvp.json,student
./data/splits/test_new\test\wzmiky.json,student
./data/splits/test_new\test\wzzsat.json,course
./data/splits/test_new\test\xbazlov.json,course
./data/splits/test_new\test\xbccwj.json,course
./data/splits/test_new\test\xbczrmz.json,course
./data/splits/test_new\test\xbodwpf.json,course
./data/splits/test_new\test\xbywiofb.json,department
./data/splits/test_new\test\xdwwn.json,course
./data/splits/test_new\test\xdyech.json,course
./data/splits/test_new\test\xefhoj.json,course
./data/splits/test_new\test\xegyoao.json,course
./data/splits/test_new\test\xehjwfv.json,course
./data/splits/test_new\test\xehokcn.json,course
./data/splits/test_new\test\xekcw.json,course
./data/splits/test_new\test\xelszv.json,course
./data/splits/test_new\test\xfaiss.json,course
./data/splits/test_new\test\xfmweyy.json,course
./data/splits/test_new\test\xfyqrgf.json,course
./data/splits/test_new\test\xggyx.json,course
./data/splits/test_new\test\xgtpxl.json,course
./data/splits/test_new\test\xhekwdq.json,course
./data/splits/test_new\test\xhfqxyg.json,course
./data/splits/test_new\test\xhokpp.json,faculty
./data/splits/test_new\test\xicjxs.json,course
./data/splits/test_new\test\xigmw.json,other
./data/splits/test_new\test\xisjhb.json,course
./data/splits/test_new\test\xiwqo.json,course
./data/splits/test_new\test\xiyialqk.json,other
./data/splits/test_new\test\xjdbg.json,course
./data/splits/test_new\test\xjlsnsah.json,course
./data/splits/test_new\test\xjtobrx.json,course
./data/splits/test_new\test\xkpxrf.json,course
./data/splits/test_new\test\xlgkek.json,course
./data/splits/test_new\test\xlhpgzu.json,course
./data/splits/test_new\test\xlmkr.json,course
./data/splits/test_new\test\xlobzd.json,course
./data/splits/test_new\test\xmmhnp.json,course
./data/splits/test_new\test\xmpmap.json,course
./data/splits/test_new\test\xmrhqtqb.json,course
./data/splits/test_new\test\xmuzdze.json,student
./data/splits/test_new\test\xmvvel.json,course
./data/splits/test_new\test\xnrqsl.json,course
./data/splits/test_new\test\xnwfz.json,course
./data/splits/test_new\test\xpajbs.json,course
./data/splits/test_new\test\xpolx.json,course
./data/splits/test_new\test\xquntnm.json,department
./data/splits/test_new\test\xrceqcgi.json,course
./data/splits/test_new\test\xtjou.json,course
./data/splits/test_new\test\xtkmljpb.json,other
./data/splits/test_new\test\xtlfyrqe.json,course
./data/splits/test_new\test\xtnlnc.json,course
./data/splits/test_new\test\xuime.json,course
./data/splits/test_new\test\xuoppkn.json,course
./data/splits/test_new\test\xvcldiw.json,course
./data/splits/test_new\test\xvesdne.json,course
./data/splits/test_new\test\xvlikyt.json,course
./data/splits/test_new\test\xvzmwpsh.json,course
./data/splits/test_new\test\xwdvabs.json,course
./data/splits/test_new\test\xwgndfxh.json,course
./data/splits/test_new\test\xxnbrcs.json,course
./data/splits/test_new\test\xxyuea.json,course
./data/splits/test_new\test\xyiafjk.json,course
./data/splits/test_new\test\xyksfzpt.json,course
./data/splits/test_new\test\xyqlp.json,other
./data/splits/test_new\test\xyqyyd.json,project
./data/splits/test_new\test\xyufofwi.json,course
./data/splits/test_new\test\xzgww.json,course
./data/splits/test_new\test\yadbhst.json,course
./data/splits/test_new\test\yajcfiu.json,course
./data/splits/test_new\test\yapkjnvk.json,course
./data/splits/test_new\test\yawspc.json,other
./data/splits/test_new\test\ybbbche.json,course
./data/splits/test_new\test\ybcvkiqf.json,course
./data/splits/test_new\test\ybmlhz.json,course
./data/splits/test_new\test\ybppz.json,course
./data/splits/test_new\test\yckusfqv.json,course
./data/splits/test_new\test\ycvkbx.json,course
./data/splits/test_new\test\ydbfhql.json,course
./data/splits/test_new\test\ydkxsvar.json,course
./data/splits/test_new\test\yfowe.json,course
./data/splits/test_new\test\yftemp.json,student
./data/splits/test_new\test\yfygyu.json,course
./data/splits/test_new\test\yghie.json,other
./data/splits/test_new\test\ygjolah.json,course
./data/splits/test_new\test\ygqsjtxz.json,student
./data/splits/test_new\test\ygrgy.json,course
./data/splits/test_new\test\ygycaic.json,course
./data/splits/test_new\test\yhcpzrfo.json,course
./data/splits/test_new\test\yhwmjuo.json,course
./data/splits/test_new\test\yiltpbly.json,course
./data/splits/test_new\test\yimpq.json,course
./data/splits/test_new\test\yiohudke.json,course
./data/splits/test_new\test\yjdwr.json,course
./data/splits/test_new\test\yjmvoa.json,course
./data/splits/test_new\test\yjmwkn.json,course
./data/splits/test_new\test\yjrtz.json,course
./data/splits/test_new\test\yjtubjn.json,course
./data/splits/test_new\test\yloilxu.json,course
./data/splits/test_new\test\ylvqmlp.json,course
./data/splits/test_new\test\ylwraohb.json,course
./data/splits/test_new\test\ymako.json,course
./data/splits/test_new\test\ymkwkcd.json,other
./data/splits/test_new\test\ympfium.json,course
./data/splits/test_new\test\ynikxrtr.json,course
./data/splits/test_new\test\ynozhbm.json,course
./data/splits/test_new\test\yolbla.json,course
./data/splits/test_new\test\yoqrlnzf.json,project
./data/splits/test_new\test\ypksxut.json,course
./data/splits/test_new\test\ypmwe.json,other
./data/splits/test_new\test\ypudwfvf.json,course
./data/splits/test_new\test\ypwwzekj.json,course
./data/splits/test_new\test\ypxfdn.json,course
./data/splits/test_new\test\yqium.json,course
./data/splits/test_new\test\yrjhu.json,faculty
./data/splits/test_new\test\yruomuus.json,course
./data/splits/test_new\test\ysfrk.json,course
./data/splits/test_new\test\ythxhd.json,course
./data/splits/test_new\test\ytpju.json,course
./data/splits/test_new\test\ytvco.json,student
./data/splits/test_new\test\yucra.json,course
./data/splits/test_new\test\yujiusv.json,course
./data/splits/test_new\test\yvdelq.json,other
./data/splits/test_new\test\yvxpvlc.json,course
./data/splits/test_new\test\ywosgix.json,course
./data/splits/test_new\test\ywpbst.json,course
./data/splits/test_new\test\ywrzvbyr.json,course
./data/splits/test_new\test\yxmkc.json,course
./data/splits/test_new\test\yxzgihv.json,other
./data/splits/test_new\test\yywthxme.json,course
./data/splits/test_new\test\yzpjgv.json,department
./data/splits/test_new\test\yzqamu.json,course
./data/splits/test_new\test\yzqkk.json,course
./data/splits/test_new\test\yzvdbvgg.json,course
./data/splits/test_new\test\zabhnt.json,course
./data/splits/test_new\test\zcjqp.json, course
./data/splits/test_new\test\zcprw.json,course
./data/splits/test_new\test\zcwlvejw.json,course
./data/splits/test_new\test\zcywupd.json,course
./data/splits/test_new\test\zdepjjwh.json,course
./data/splits/test_new\test\zemgq.json,course
./data/splits/test_new\test\zfehbu.json,course
./data/splits/test_new\test\zfmgxz.json,course
./data/splits/test_new\test\zfmpy.json,faculty
./data/splits/test_new\test\zgrtpsri.json,course
./data/splits/test_new\test\zgrzpiay.json,course
./data/splits/test_new\test\zgwwfvlq.json,course
./data/splits/test_new\test\zhncldpt.json,course
./data/splits/test_new\test\zhwcpf.json,other
./data/splits/test_new\test\zibqmi.json,course
./data/splits/test_new\test\zilams.json,course
./data/splits/test_new\test\ziuunycb.json,course
./data/splits/test_new\test\ziuzwl.json,course
./data/splits/test_new\test\zjggyij.json,course
./data/splits/test_new\test\zkivua.json,project
./data/splits/test_new\test\zkrcw.json,course
./data/splits/test_new\test\zkwhp.json,course
./data/splits/test_new\test\zlshvea.json,course
./data/splits/test_new\test\zlsqsds.json,course
./data/splits/test_new\test\zlvjh.json,course
./data/splits/test_new\test\zndgv.json,course
./data/splits/test_new\test\znnex.json,other
./data/splits/test_new\test\zobjoz.json,course
./data/splits/test_new\test\zodhxn.json,course
./data/splits/test_new\test\zonegssw.json,course
./data/splits/test_new\test\zoukpqm.json,course
./data/splits/test_new\test\zpeuuxw.json,course
./data/splits/test_new\test\zqaau.json,department
./data/splits/test_new\test\zqaipj.json,course
./data/splits/test_new\test\zrnggdny.json,course
./data/splits/test_new\test\zsakwfvj.json,course
./data/splits/test_new\test\zsbkhic.json,course
./data/splits/test_new\test\zsylru.json,course
./data/splits/test_new\test\ztmcj.json,course
./data/splits/test_new\test\ztoydtcl.json,course
./data/splits/test_new\test\ztrfkwki.json,course
./data/splits/test_new\test\zudeebif.json,other
./data/splits/test_new\test\zupzrry.json,course
./data/splits/test_new\test\zvrysckq.json,course
./data/splits/test_new\test\zwcgsbo.json,student
./data/splits/test_new\test\zxcehieq.json,course
./data/splits/test_new\test\zxexuw.json,course
./data/splits/test_new\test\zxmmn.json,course
./data/splits/test_new\test\zxwkru.json,other
./data/splits/test_new\test\zybimtt.json,course
./data/splits/test_new\test\zypnixf.json,course
./data/splits/test_new\test\zzszho.json,course
