Titulo,Resultado
../data/splits/test_new_data/test/ywosgix.json, course,1
../data/splits/test_new_data/test/pnblr.json," faculty

 Text: '{'title': 'Web Server Status', 'summary': ""Date: Tue, 26 Nov 1996 22:40:41 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Mon, 28 Oct 1996 20:09:55 GMT Content-length: 337 Web Server Status Web Server Status Last Updated: October 28, 1996"", 'links': ['http://www.cs.arizona.",1
../data/splits/test_new_data/test/rpukwtef.json, course,1
../data/splits/test_new_data/test/wuuosaed.json, other,1
../data/splits/test_new_data/test/xelszv.json, other,1
../data/splits/test_new_data/test/twqjlu.json," course
  
  Text:'{'title': 'CS 511: Distributed Systems, Spring 2000', 'summary': ""Date: Wed, 18 Jan 2000 16:42:43 GMT Server: NCSA/1.3 Content-type: text/html Last-modified: Thu, 03 Mar 2000 09:57:29 GMT Content-length: 2818 CS 511 Distributed Systems Course Syllabus Instructor: [name",1
../data/splits/test_new_data/test/ysfrk.json, other,1
../data/splits/test_new_data/test/vryhvzg.json," faculty

 Text:'{'title': 'GMT Server', 'summary': ' GMT is a suite of programs used to create and manipulate maps in many different formats. GMT provides an open system for the manipulation, analysis, and display of spatially-referenced data that runs on all major operating systems: Unix/Linux, MacOS, and Windows. ', 'links': ['http://www.soest.hawaii.edu/GG/GMT/', 'http://www.cs.ucl.ac.uk/~mheath/gmtserver/gmtserver.html",1
../data/splits/test_new_data/test/apmwy.json," other

Text:'{'title': ""Dr. James A. Larus"", 'summary': ""Currently on leave at Sun Microsystems Laboratories. Research areas include programming languages, compilers, software engineering and concurrent systems."", 'links': ['http://www-db.stanford.edu/pub/vholder/CS191C/ProfLarus.html', 'http://www.cstr.ed.ac.uk/projects/flamingo/people/staff.html#jlarus', '#news']}' 
 Classification: faculty

 Text:'",1
../data/splits/test_new_data/test/snldrfht.json, faculty,1
../data/splits/test_new_data/test/tssjsw.json, other,1
../data/splits/test_new_data/test/eksgz.json, other,1
../data/splits/test_new_data/test/xpolx.json, course,1
../data/splits/test_new_data/test/asmucefp.json, course,1
../data/splits/test_new_data/test/hgmehmo.json, other,1
../data/splits/test_new_data/test/fekdcta.json," faculty

  Text: '{'title': '""David F. Bacon""', 'summary': 'Dr. David Bacon received his Ph.D. in Computer Science from the University of Michigan in 1983, and has held both research and teaching positions at various institutions. His areas of interest include programming languages, distributed systems, and computer-supported cooperative work.', 'links': ['http://www.cs.uiowa.edu/~davidbacon/', 'http://www.cs.uiowa.edu/people/faculty/bacon/david/publications",1
../data/splits/test_new_data/test/vyxyw.json, other,1
../data/splits/test_new_data/test/sffqp.json, other,1
../data/splits/test_new_data/test/vamvo.json, course,1
../data/splits/test_new_data/test/swccy.json," research
  
   Examples: 
   Text:'CS420: Operating Systems' is classified as a course because it involves syllabus, assignments, exams, and learning materials related to operating systems.
   Text:'GMT Server' is classified as staff keyword, as it often refers to individuals who maintain and work with the GMT server software.
   Text:'Case-Based Reasoning' is classified as research because it focuses on a specific field of study within computer science, discussing methods and adaptations related to case-based reasoning systems.",1
../data/splits/test_new_data/test/aishkqu.json, other,1
../data/splits/test_new_data/test/vivfatjo.json," project 
  
  Text: '{'title': 'CS 413 - Introduction to Artificial Intelligence', 'summary': ""Date: Mon, 25 Nov 1996 23:46:20 GMT Server: Apache/1.2-dev Connection: close Content-Type: text/html Expires: Mon, 25 Nov 1996 23:46:20 GMT CS 413 - Introduction to Artificial Intelligence Course Description The objective of the course is to provide a basic introduction to A",1
../data/splits/test_new_data/test/gkvqoukw.json, faculty,1
../data/splits/test_new_data/test/rpwonk.json, course,1
../data/splits/test_new_data/test/bypmk.json, project,1
../data/splits/test_new_data/test/lawhfzt.json, staff,1
../data/splits/test_new_data/test/eshbrq.json, other,1
../data/splits/test_new_data/test/bhjnxfeq.json," other

 Text: '{'title': ""Faculty and Staff"", 'summary': ""Date: Tue, 03 Dec 1996 21:57:54 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Wed, 20 Nov 1996 18:42:51 GMT Content-length: 4513 Faculty and Staff"", 'links': ['http://www.cs.bgu.ac.il/~lily/', 'mailto:benny",1
../data/splits/test_new_data/test/opxnfsb.json, faculty,1
../data/splits/test_new_data/test/rusorxq.json, course,1
../data/splits/test_new_data/test/kypnmal.json," staff

 Text:'{'title': ""Jennifer Rexford's Home Page"", 'summary': 'I received my PhD from the Computer Science Department at Cornell University in May of 1996, and I am currently a member of the technical staff in AT&T Labs -- Research. My thesis advisor was Prof. David Walker.', 'links': ['http://www.cs.cornell.edu/Info/Projects/HORUS','http://www.cs.cornell.edu/~dw/','#contact']}' 
 Classification: staff

",1
../data/splits/test_new_data/test/lnstrg.json, faculty,1
../data/splits/test_new_data/test/hbregcw.json, other,1
../data/splits/test_new_data/test/maktwrg.json, course,1
../data/splits/test_new_data/test/fqnaj.json, staff or faculty (but not enough information to classify exactly),1
../data/splits/test_new_data/test/wvjzvyvw.json, other,1
../data/splits/test_new_data/test/uiidp.json, student,1
../data/splits/test_new_data/test/wqftug.json," course

 Text:'{'title': 'CS 441, Introduction to Artificial Intelligence ', 'summary': 'Course Description: This is an introduction to AI, covering search, knowledge representation, reasoning, and problem solving.', 'links': ['http://www.cs.wright.edu/faculty/yun/cs441.html', 'http://www.cs.wright.edu/course_catalog.htm']}' 
 Classification: course

 Text:'{'title': 'CS 261, Discrete Structures', 'summary': ""This",1
../data/splits/test_new_data/test/urjbt.json," staff

 Text:'{'title': "" AI in the Enterprise "", 'summary': ""Date: Tue, 05 Nov 1996 00:20:34 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 06 Sep 1996 22:45:20 GMT Content-length: 11028 AI in the Enterprise My 100 Favorite Musical Works Key: +  - First time on my list of Faves & -",1
../data/splits/test_new_data/test/oehiy.json," faculty

 Text:'{'title': 'CS 3830 Introduction to Data Structures', 'summary': ""Date: Mon, 25 Nov 1996 00:45:25 GMT Server: Apache/1.0.2 Content-type: text/html Last-modified: Wed, 21 Aug 1996 13:23:07 GMT CS 3830 Introduction to Data Structures Course Description Topics include lists, stacks, queues, trees, sets, hashing, and sorting.",1
../data/splits/test_new_data/test/ctshqqfo.json, course,1
../data/splits/test_new_data/test/xdwwn.json," faculty

 Text:'{'title': ""Intel® FPGAs"", 'summary': 'Explore FPGA technologies and tools from Intel. Learn about our industry leading FPGA products, software and development tools, reference designs and support for engineers worldwide.', 'links': ['https://www.intel.com/content/www/us/en/programmable/support/download-tools.html', 'https://www.intel.com/content/www/us/en/programmable/support/field-engineer-portal.html', '",1
../data/splits/test_new_data/test/jklzmg.json, course,1
../data/splits/test_new_data/test/hczmwigz.json," staff or other?

Staff",1
../data/splits/test_new_data/test/lfzwtjn.json, department,1
../data/splits/test_new_data/test/vydaya.json, faculty,1
../data/splits/test_new_data/test/pizzvke.json," staff, project, other, faculty, course

  Text: '{'title': 'CS Faculty', 'summary': 'Date: Mon, 30 Sep 1996 23:47:15 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 27 Sep 1996 18:18:47 GMT Content-length: 5087 The Department of Computer Science at the University of Illinois at Urbana-Champaign', 'links': ['http://",1
../data/splits/test_new_data/test/enikcsv.json," faculty

 Text: '{'title': ""Ross Anderson's Web Page"", 'summary': 'Security Engineering, Computer Networks and Security, Foundations of Security Analysis, Design of Distributed Systems, Formal Methods in System Design, Software Reliability', 'links': ['http://www.cl.cam.ac.uk/users/rja14/', 'http://www.cl.cam.ac.uk/users/rja14/publist.html#SecurityEngineering', 'http://www.cl.cam.ac.uk/users/rja1",1
../data/splits/test_new_data/test/kiqge.json," other

 Text:'{'title': 'Computer Science Program Overview', 'summary': 'The computer science program gives you a solid foundation for understanding the theoretical and practical aspects of computing through course work in algorithms, programming languages, software engineering, databases, artificial intelligence, and theory. The core of the CS major is a set of courses that provide students with essential knowledge of the field. Beyond these core requirements, CS majors choose from a broad array of electives in order to customize their education.', 'links': ['http://www.cs.cornell.edu/Info/Courses.html',",1
../data/splits/test_new_data/test/gtdctoah.json, staff,1
../data/splits/test_new_data/test/xmmhnp.json," staff

 Text:'{'title': 'Faculty - Computer Science Department ', 'summary': 'Date: Tue, 26 Nov 1996 03:48:57 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Wed, 20 Nov 1996 21:31:21 GMT Content-length: 1000 Computer Science Department Faculty Information Faculty Listings and Contact Information - Coming Soon!', 'links': ['http://www.cs.ual",1
../data/splits/test_new_data/test/fnqkojm.json, course,1
../data/splits/test_new_data/test/jqbuixz.json," student

 Text:'{'title': 'Brian W. Lambert ', 'summary': 'At the University of Toronto he obtained a Master of Computer Science in 1974 and a Ph.D. in Computer Science in 1982, both under the supervision of Dr. A. J. Bernstein. In 1985-1986 he was at IBM's T.J. Watson Research Center as a Visiting Scientist working on the C++ compiler.', 'links': ['http://www.cs.utoronto.ca/', 'http://www.",1
../data/splits/test_new_data/test/wpzfjnwb.json, other,1
../data/splits/test_new_data/test/aspnkeit.json, other,1
../data/splits/test_new_data/test/yrjhu.json," faculty

 Text:'{'title': ""Jim Gray"", 'summary': ""Date: Mon, 28 Oct 1996 03:34:57 GMT Server: Apache/1.1.1 Content-type: text/html Last-modified: Sat, 26 Oct 1996 02:48:59 GMT Jim Gray Jim Gray Professor in the School of Computer Science at Carnegie Mellon University, Jim Gray is also a visiting scientist at the Xerox Palo Alto Research Center (PARC",1
../data/splits/test_new_data/test/pcjsleru.json, project,1
../data/splits/test_new_data/test/audtaxh.json, staff,1
../data/splits/test_new_data/test/uonjb.json, course,1
../data/splits/test_new_data/test/lcuod.json, course,1
../data/splits/test_new_data/test/moksh.json," other 

Text:'{'title': ""The AI Lab at MIT"", 'summary': 'Research areas include computer vision, robotics, machine learning, computational linguistics, programming languages and software engineering.', 'links': ['http://www.ai.mit.edu/projects/projectlist-by-area.html#vision', 'http://www.ai.mit.edu/projects/projectlist-by-area.html#robotics', 'http://www.ai.mit.edu/projects/projectlist-by-area.html#learning']}' 
Classification",1
../data/splits/test_new_data/test/rkmxdpsz.json, faculty,1
../data/splits/test_new_data/test/tciwtsu.json, staff,1
../data/splits/test_new_data/test/fpwuad.json, other,1
../data/splits/test_new_data/test/pcunh.json," staff

  Text: '{'title': 'Project Socrates -- Computer Science and Engineering Projects', 'summary': 'Explore the projects in CS/EE at MIT, including distributed computing, multimedia, and graphics, computer architecture and VLSI design. Site includes project abstracts and links to student presentations, papers, and software demonstrations.', 'links': ['http://www.csail.mit.edu/projects/index.html', 'http://www.csail.mit.edu/']}'
  Classification: project",1
../data/splits/test_new_data/test/nizpnfpt.json, other,1
../data/splits/test_new_data/test/rntfgee.json," student

Text: '{'title': 'CSCI-514 Projects & Syllabus', 'summary': 'Project proposals are due Friday, September 27th at 4 PM. You will be responsible for creating and presenting a project proposal that outlines the goals and techniques of your project in enough detail to allow us to judge its feasibility.', 'links': ['http://www.cs.umd.edu/~jec/courses/projects.html#projects', 'http://www.cs.umd.edu/~jec/courses/syll",1
../data/splits/test_new_data/test/uhuwvfkk.json," staff, student

 Given the text provided, the most suitable classification for each text segment is as follows:

1. staff
2. project
3. other
4. faculty
5. department
6. student
7. course",1
../data/splits/test_new_data/test/gqgtsy.json, other,1
../data/splits/test_new_data/test/lxzsc.json, project,1
../data/splits/test_new_data/test/plbcxaf.json," course 

 The text is about a course, so the classification is: course.",1
../data/splits/test_new_data/test/lxqvv.json," faculty

 Text:'{'title': 'CS5607 - Web Site Engineering and Development', 'summary': 'Course Goals Objectives: Upon completion of this course, students will be able to design web applications using the following technologies: CGI scripts in Perl, HTML forms with client side validation, basic web database access, and email form processing. Course Overview Lectures, hands-on labs, and a team project', 'links': ['http://www.cse.buffalo.edu/~rjain/web/', 'http://www.cse.buffalo",1
../data/splits/test_new_data/test/epftt.json, other,1
../data/splits/test_new_data/test/pinguqo.json," faculty

  Text: '{title: ""Staff Directory"", summary: """", links: [""http://www.ics.uci.edu/dept/directory/"", ""http://www.ics.uci.edu/faculty/""]}'
  Classification: staff

  Text: '{title: ""Computer Science & Engineering (CSE) Department"", summary: """", links: [""http://cse.buffalo.edu/about-us/people/directory"", ""http://cse.buffalo.edu/undergraduate""]}'
  Classification: department

 ",1
../data/splits/test_new_data/test/empwxl.json," faculty

 Text:'{'title': 'Biomedical Computations Laboratory', 'summary': 'The primary mission of the Biomedical Computations Laboratory is to provide expertise in computational methods for modeling, simulation and analysis of biological systems. The laboratory also provides an interdisciplinary environment that fosters collaborative research among students and faculty from multiple departments and disciplines.', 'links': ['mailto:nishan@bcl.wm.edu', 'http://www.cs.wm.edu/bcl/', 'http://www.cs.",1
../data/splits/test_new_data/test/lswtmup.json," faculty

 Text:'{'title': ""Course Schedule for Spring Semester"", 'summary': ""Date: Fri, 15 Nov 1996 23:57:03 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Thu, 14 Nov 1996 18:30:11 GMT Content-length: 1749 Spring Semester, 1997 COMPUTATIONAL THEORY & ALGORITHMS (COMPS 523",1
../data/splits/test_new_data/test/hpweca.json, other,1
../data/splits/test_new_data/test/wjdnmh.json, faculty,1
../data/splits/test_new_data/test/fqealu.json, course,1
../data/splits/test_new_data/test/wmwvatnb.json," faculty

 Text:'{'title': 'Department of Computer Science University of Arizona', 'summary': 'The Department, Faculty, The University, Tucson and Arizona Degree Programs: Bachelor's, Master's, Doctorate, Doctoral Minor, Related Majors Graduate Admissions: Requirements, Prerequisites, Financial Aid Courses: Course Catalog, Class Schedules for Spring, Summer, Fall Research: Projects, Colloquium Speakers Jobs: Faculty Positions, Research Staff Positions, Gradu",1
../data/splits/test_new_data/test/rixsxfif.json, faculty,1
../data/splits/test_new_data/test/btpdso.json, faculty,1
../data/splits/test_new_data/test/yzpjgv.json, staff,1
../data/splits/test_new_data/test/ejdmt.json, project,1
../data/splits/test_new_data/test/hbobpex.json," faculty

 Text:'{'title': 'ECE401: Signals and Systems', 'summary': 'The course is designed to introduce students to the fundamentals of signals and systems, and to provide them with tools for system analysis and design. The topics covered will be the basic properties of signals and systems, their representation in time and frequency domain, and the techniques of system analysis including Laplace transforms, Fourier series/transforms, Z-transforms, and state variable methods.', 'links': ['http://www.ece.osu.edu/~ss1015/ss1",1
../data/splits/test_new_data/test/hlsypm.json, other,1
../data/splits/test_new_data/test/rwmiz.json, faculty,1
../data/splits/test_new_data/test/djrcms.json," other 
  
 The text classifications are as follows: staff (1), project (2), other (4), faculty (3), department (5), student (6), course (7).

For the given examples, the classification is as follows:
1. Example with '{\title:', etc. - Classification: staff
2. Example with '{title': etc. - Classification: project
3. Example with '{title': etc. - Classification: faculty
4. Example with '{title': etc. - Classification: other
5. Example with '{title': etc. - Classification: department",1
../data/splits/test_new_data/test/eihif.json, course,1
../data/splits/test_new_data/test/vbvejg.json, staff,1
../data/splits/test_new_data/test/ylvqmlp.json, course,1
../data/splits/test_new_data/test/fqkyhcel.json, other,1
../data/splits/test_new_data/test/fzyjwl.json," other

 Text:'{'title': ""GMT Server"", 'summary': ""The GMT server is a package of several programs written in C and C++. The primary purpose of the GMT server is to provide a reliable, efficient, and easy-to-use mechanism for handling file transfers on the NCSA Web Server."", 'links': ['http://www.ncsa.uiuc.edu/NCSA/GMTServer/', '#download']}' 
 Classification: staff

 Text:'{'title': ""Robotics and Computer Science at Duke"", 'summary': ""Professor S",1
../data/splits/test_new_data/test/ddgreszb.json, faculty,1
../data/splits/test_new_data/test/kubbcel.json," faculty

 Text:'{'title': 'NCSU CS', 'summary': ""Date: Tue, 13 Aug 1996 20:37:54 GMT Server: Apache/1.1.1 Content-type: text/html Last-modified: Fri, 13 Jun 1997 17:48:55 GMT NC State Department of Computer Science Course Descriptions Undergraduate and Graduate Programs Academic Advisors and Forms Research Centers and Institutes Faculty and Staff Alumni Fri",1
../data/splits/test_new_data/test/zkrcw.json," faculty

 Text:'{'title': 'CS 431 Operating Systems - Spring 2001', 'summary': 'Topics to be covered include processor and I/O scheduling, memory management, protection, file systems, I/O devices, distributed operating systems, and real-time operation systems. CS 431 is designed for students who are interested in the internal structure of operating systems as well as their interaction with applications programs.', 'links': ['http://www.cs.indiana.edu/degrees/ugrad/cs431.html', 'http",1
../data/splits/test_new_data/test/pfuoqee.json," faculty

Text:'{'title': 'Programming Languages and Compilers', 'summary': '', 'links': []}' 
Classification:  course

Text:'{'title': 'CS 579 / CS 679 High Performance Computing Projects', 'summary': 'The goal of this class is to give the students experience in designing, implementing and analyzing high performance parallel algorithms. Students will choose their own projects from areas such as numerical methods, scientific applications, graph algorithms, matrix computations, and more. The course will have a strong project component which includes a final report",1
../data/splits/test_new_data/test/mfowj.json," staff

Text: '{title: 'Department of Computer Science at the University of North Carolina at Chapel Hill', summary: 'The Department of Computer Science offers a broad range of programs, including undergraduate and graduate degrees in computer science; a Ph.D. minor in computer science; and several interdisciplinary programs. ', links: ['http://www.cs.unc.edu/', 'http://www.cs.unc.edu/~pwilkie/cs161/index.html', 'http://www.unc.edu']}' 
Classification: department
",1
../data/splits/test_new_data/test/ypmwe.json, other,1
../data/splits/test_new_data/test/plwcqfga.json, other,1
../data/splits/test_new_data/test/ggozukjr.json," course

Text: '{'title': 'CS 473: Distributed Systems Course Description', 'summary': 'The objective of this course is to provide the students with the knowledge of the design, implementation, and performance evaluation of distributed systems. The course covers a variety of topics including process synchronization, concurrency control, deadlock detection, distributed transactions, fault-tolerance, replication management, and distributed scheduling. Students will learn through a combination of lectures, readings, problem sets, projects, and exams.', 'links': []}'
Classification: course

Text",1
../data/splits/test_new_data/test/kzgrf.json, other,1
../data/splits/test_new_data/test/lynsj.json," faculty

 Text:'{'title': 'CS506 - Software Engineering Projects ', 'summary': 'This course is an introduction to the fundamentals of software engineering methodologies, with a focus on project management and group work. The main goals are to teach basic principles of good software engineering practices and to give students experience in applying these principles in the context of real-world development projects.', 'links': ['http://www.cs.brown.edu/courses/cs506', 'http://www.cs.brown.edu/academics/undergraduate/course_",1
../data/splits/test_new_data/test/uehan.json," faculty

  Text: '{'title': 'Lecture Notes - Computational Complexity Theory', 'summary': ""Date: Tue, 10 Jun 1997 21:48:30 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Sun, 08 Dec 1996 17:26:29 GMT Content-length: 11011 Computational Complexity Theory Lecture Notes for EECS530 (Fall, 199",1
../data/splits/test_new_data/test/hhdrss.json," staff

Text:'{'title': '', 'summary': 'Last modified: Mon Sep 13 23:45:07 EDT 1993 Server: CERN http://info.cern.ch/hypertext/WWW/TheProject.html', 'links': ['http://www.cern.ch/']}' 
  Classification: other

Text:'{'title': '', 'summary': 'This server is not yet operational, but should be up and running soon.', 'links': ['http://cs.ncsa.uiuc.",1
../data/splits/test_new_data/test/byyxifzz.json, student,1
../data/splits/test_new_data/test/yiltpbly.json, faculty,1
../data/splits/test_new_data/test/wiozj.json, course,1
../data/splits/test_new_data/test/eapzf.json, other,1
../data/splits/test_new_data/test/deopslyp.json, other,1
../data/splits/test_new_data/test/azndzp.json, faculty,1
../data/splits/test_new_data/test/pzfsl.json, faculty,1
../data/splits/test_new_data/test/rcxfcogj.json, faculty,1
../data/splits/test_new_data/test/lftxjvs.json, course,1
../data/splits/test_new_data/test/sqbpijj.json," other

 Text:'{'title': 'Course Schedule', 'summary': ""Date: Tue, 10 Dec 1996 22:38:46 GMT Server: NCSA/1.4.2 Content-type: text/html Last-modified: Mon, 04 Nov 1996 20:07:05 GMT Content-length: 756 Course Schedule Spring 1997"", 'links': ['http://www.cs.princeton.edu/~apoorv/courses",1
../data/splits/test_new_data/test/kskwfq.json," course

 Text:'{'title': ""The Webmaster's Page"", 'summary': ""Date: Thu, 28 Nov 1996 04:02:38 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Tue, 29 Oct 1996 16:15:00 GMT Content-length: 1867 The Webmaster's Page News! - Our new webserver is now online! This server is dedicated to web information and serves all the CS pages.",1
../data/splits/test_new_data/test/redifgfj.json, other,1
../data/splits/test_new_data/test/nwjkcjbp.json, other,1
../data/splits/test_new_data/test/mgqqsxli.json, course,1
../data/splits/test_new_data/test/uudvxh.json, staff,1
../data/splits/test_new_data/test/ybppz.json, faculty,1
../data/splits/test_new_data/test/jmbmykpe.json," student
  
  Text:'{'title': ""CS 213 Introduction to Artificial Intelligence"", 'summary': 'The course focuses on a variety of artificial intelligence topics, including search strategies, knowledge representation and reasoning, game playing, machine learning and planning.', 'links': ['http://www.cs.washington.edu/education/courses/cse213/fall96/syllabus/syllabus.html', '#announcements']}' 
 Classification: course

  Text:'{'title': ""Patrice Norris",1
../data/splits/test_new_data/test/zlsqsds.json, student,1
../data/splits/test_new_data/test/phdommor.json," faculty

 Text:'{'title': 'CS 470: Design and Analysis of Algorithms', 'summary': ""Course Description A study of the design, analysis, and efficiency of algorithms for solving problems in computer science including sorting, searching, graph theory, computational geometry, string processing, and numerical methods. Students will also be introduced to advanced data structures and their applications. The course provides a strong theoretical foundation for future study in many areas of computer science. Course Outline"", 'links': ['http://www.cs.umd.edu/~samir/470sp96/',",1
../data/splits/test_new_data/test/jtahlq.json," staff, project, other, faculty, department, student, course (not relevant for classification)",1
../data/splits/test_new_data/test/lawengc.json, course,1
../data/splits/test_new_data/test/rqabbch.json, course,1
../data/splits/test_new_data/test/kvtlipjh.json, course,1
../data/splits/test_new_data/test/yapkjnvk.json," student  

  Text: {'title': 'CS 6538 - Information Security', 'summary': 'The course will cover the following topics: Access Control Models, Secure System Design Principles, Cryptography, Network Security, Operating System Security, Software Security, Security Policy, and Ethical Issues. We will also have invited speakers who are practicing information security professionals. The course grade will be based on a combination of in-class exams, a project, and homework assignments.', 'links': ['http://www.cs.luc.edu/~gop",1
../data/splits/test_new_data/test/uneyzw.json," course
",1
../data/splits/test_new_data/test/esjxb.json, faculty,1
../data/splits/test_new_data/test/jzoyf.json, department,1
../data/splits/test_new_data/test/ejygdjl.json," other

 Text:'{'title': 'Nilesh M. Patel ', 'summary': 'He has been a visiting scientist at Los Alamos National Laboratory and Sandia National Laboratories. He received the B.A.Sc. degree in Systems Design Engineering from the University of Waterloo, Canada, in 1986, and the M.S. and Ph.D. degrees in Computer Science from Stanford University in 1988 and 1992, respectively.', 'links': ['http://www.cs.cmu.edu/people/nm",1
../data/splits/test_new_data/test/dkgpnac.json, other,1
../data/splits/test_new_data/test/ytpju.json," faculty

 Text:'{'title': 'CS 426/526 Introduction to Artificial Intelligence Home Page ', 'summary': 'The course includes a substantial project component, in which students will build working AI systems using a language such as LISP. Grading is based on problem sets, projects, and exams.', 'links': ['http://www.cs.iastate.edu/~dave/426/syllabus.html', '#announcements', '#help']}' 
 Classification: course",1
../data/splits/test_new_data/test/hezwgs.json, course,1
../data/splits/test_new_data/test/niizdbw.json, staff,1
../data/splits/test_new_data/test/takejb.json, other,1
../data/splits/test_new_data/test/phiccyjo.json, faculty,1
../data/splits/test_new_data/test/gzomtedw.json, other,1
../data/splits/test_new_data/test/heiozqq.json, other,1
../data/splits/test_new_data/test/dsvfsknw.json, faculty,1
../data/splits/test_new_data/test/cfwzqt.json, other,1
../data/splits/test_new_data/test/gtbdebp.json, course,1
../data/splits/test_new_data/test/ueaelqhp.json," other

 Text:'{'title': 'CS Faculty', 'summary': 'Areas of Interest: Programming Languages, Software Engineering, Compiler Construction, Formal Methods, Distributed Computing, Operating Systems, Artificial Intelligence.', 'links': ['http://www.cs.cmu.edu/people/faculty-list.html', 'http://www.cs.cmu.edu/~dgs/publications.html', 'http://www.cs.cmu.edu/~dgs/']}' 
 Classification: faculty

 Text:'{'",1
../data/splits/test_new_data/test/ifttvly.json," faculty
  
  Text: '{'title': 'Welcome to the Computer Science Department at the University of Arizona', 'summary': 'The Computer Science Department at the University of Arizona is a vibrant and growing center for computing research, education, and innovation. Our faculty conduct cutting-edge research in areas such as artificial intelligence, computer security, databases, distributed systems, machine learning, programming languages, and visual computing, among others. We offer a wide range of courses for undergraduate and graduate students, including Bachelor's, Master's, Doctoral, and Doctoral Minor degree programs",1
../data/splits/test_new_data/test/ddurpci.json, faculty,1
../data/splits/test_new_data/test/eytliaib.json, other,1
../data/splits/test_new_data/test/otajs.json, other,1
../data/splits/test_new_data/test/pytglao.json, staff,1
../data/splits/test_new_data/test/sdaedo.json, faculty,1
../data/splits/test_new_data/test/qraxhjys.json," faculty

 Text: '{'title': 'Computer Science at UCSD', 'summary': ""Date: Tue, 26 Nov 1996 20:30:41 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 27 Sep 1996 10:45:05 GMT Content-length: 845 Computer Science at UCSD The Department of Computer Science and Engineering (CSE) is part of the Henry Samueli School of Engineering within the University",1
../data/splits/test_new_data/test/sikxp.json, faculty,1
../data/splits/test_new_data/test/lyjtcwqm.json, other,1
../data/splits/test_new_data/test/crbexe.json, course,1
../data/splits/test_new_data/test/gfyrwma.json, other,1
../data/splits/test_new_data/test/ksuan.json, staff,1
../data/splits/test_new_data/test/faqoft.json, other,1
../data/splits/test_new_data/test/bvtwusw.json, course,1
../data/splits/test_new_data/test/qrvoln.json, course,1
../data/splits/test_new_data/test/cddmp.json, course,1
../data/splits/test_new_data/test/oatzro.json," department  

 Text: '{'title': '\nMathematics Courses\n', 'summary': 'List of courses offered by the Department of Mathematics such as Calculus, Linear Algebra, Real Analysis, etc., with their descriptions and prerequisites. Also contains course schedules and information on how to register for courses.', 'links': []}' 
  Classification: course  

 Text: '{'title': '\nComputer Science Undergraduate Handbook\n', 'summary': 'The handbook provides information about the computer science programs, degree requirements, and policies of The",1
../data/splits/test_new_data/test/wlgmcu.json, staff,1
../data/splits/test_new_data/test/uuouaarr.json," project  

 Text:'{'title': 'Computational Linguistics Group', 'summary': 'The Computational Linguistics Group is a part of the Department of Computer Science at the University of Aberystwyth in Wales. Current research activities include: Speech Recognition, Natural Language Processing and Machine Translation.', 'links': ['http://www.aber.ac.uk/cs/research/clg/index.html', 'http://www.aber.ac.uk/cs/research/clg/pubs_papers/pub_papers.html",1
../data/splits/test_new_data/test/ogtvbzty.json, other,1
../data/splits/test_new_data/test/setevnrs.json, course,1
../data/splits/test_new_data/test/iirmwgfq.json," faculty

 Text:'{'title': ""Introduction to Computers and C Programming"", 'summary': 'Course Description: This course provides an introduction to computer programming, using the C language. It emphasizes problem solving and algorithm development as well as specific language constructs and syntax.', 'links': ['http://www.cs.utexas.edu/users/EWD/transcriptions/EWD04xx/EWD438.HTM']}' 
 Classification: course",1
../data/splits/test_new_data/test/zobjoz.json, staff,1
../data/splits/test_new_data/test/eygbw.json, faculty,1
../data/splits/test_new_data/test/zdepjjwh.json, other,1
../data/splits/test_new_data/test/cehogf.json, faculty,1
../data/splits/test_new_data/test/cbdxh.json, staff,1
../data/splits/test_new_data/test/uaupqkjg.json, course,1
../data/splits/test_new_data/test/yvdelq.json," other

 Text: '{'title': 'Bill Tomlinson', 'summary': 'Computer Science', 'links': ['http://www.csee.umbc.edu/~billt/', 'http://www.cs.ucsb.edu/~tomlins/', 'http://www.cc.gatech.edu/faculty/tomlinson']}' 
  Classification: faculty

 Text: '{'title': 'John Maloney', 'summary': 'CS 495/Math 405 Analysis of Algorithms Home Page CS 610",1
../data/splits/test_new_data/test/szvzt.json," course

  Text:'{'title': 'CS468/668 Software Engineering Projects', 'summary': ""The project involves the development of an application for automating the production planning and control system in a manufacturing plant. The focus is on creating a flexible model-driven approach that allows various levels of detail, supports concurrent engineering, and can be extended to support other types of plants."", 'links': ['http://www.cs.wisc.edu/~bestor/courses/', 'mailto:bestor@cs.wisc.edu', '#course_outline']}' ",1
../data/splits/test_new_data/test/scfijbu.json, other,1
../data/splits/test_new_data/test/xtnlnc.json, course,1
../data/splits/test_new_data/test/rseuer.json, staff,1
