Titulo,Resultado
../data/splits/test_new_data/test/djrcms.json, other,1
../data/splits/test_new_data/test/eihif.json, course,1
../data/splits/test_new_data/test/vbvejg.json," other 
  
 The text is mostly about department, staff, and faculty, with a few examples of student, project, and course keywords as well.",1
../data/splits/test_new_data/test/ylvqmlp.json, course,1
../data/splits/test_new_data/test/fqkyhcel.json, other,1
../data/splits/test_new_data/test/fzyjwl.json, other,1
../data/splits/test_new_data/test/ddgreszb.json," faculty

 Text:'{'title': 'CS260: Introduction to Databases and Information Retrieval', 'summary': 'This course serves as an introduction to the design of databases, database management systems (DBMSs), and the principles behind information retrieval. Topics will include data models, database system architecture, query languages, indexing techniques for large datasets, and web search engines.', 'links': ['http://www.cs.cornell.edu/courseinfo/courses.cfm?action=display&coursenum=CS+260'], 'keyword': ['information',",1
../data/splits/test_new_data/test/kubbcel.json," faculty

 Text:'{'title': 'Computer Science Department', 'summary': 'Date: Tue, 05 Nov 1996 00:18:24 GMT Server: Apache/1.1.1 Content-type: text/html Set-Cookie: Apache=gs359960848963780385; path=/ Last-modified: Thu, 1 Aug 1996 23:43:01 GMT Computer Science Department The Computer Science department at CS is a collection of",1
../data/splits/test_new_data/test/zkrcw.json, faculty,1
../data/splits/test_new_data/test/pfuoqee.json," faculty 

 Text:'{'title': ""CS370 Software Engineering Project Class"", 'summary': ""Date: Tue, 19 Nov 1996 22:25:46 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Thu, 15 Aug 1996 20:37:39 GMT Content-length: 1890 CS370 Software Engineering Project Class - Spring '97"", 'links': ['http://www.cs.indiana.",1
../data/splits/test_new_data/test/mfowj.json, project,1
../data/splits/test_new_data/test/ypmwe.json, other,1
../data/splits/test_new_data/test/plwcqfga.json, other,1
../data/splits/test_new_data/test/ggozukjr.json, course,1
../data/splits/test_new_data/test/kzgrf.json, other,1
../data/splits/test_new_data/test/lynsj.json," faculty 
  
Text:'{'title': ""CS260, Fall 95"", 'summary': 'Overview of course content and objectives, including discussion of the programming paradigm, design patterns, class hierarchy, inheritance, polymorphism, interfaces, event handling, exception handling, and Swing. Includes a syllabus, assignments, projects, schedule, resources, and sample code.', 'links': ['http://www.cs.cmu.edu/afs/cs/project/scrc-web-archive/www/classes/cs260/fall",1
../data/splits/test_new_data/test/uehan.json, project,1
../data/splits/test_new_data/test/hhdrss.json, staff,1
../data/splits/test_new_data/test/byyxifzz.json," faculty

 Text:'{'title': ""Nicola Elena"", 'summary': ""Date: Tue, 26 Nov 1996 15:48:10 GMT Server: Apache/1.1.1 Content-type: text/html Content-length: 1798 Nicola Elena Dept. of Computer Science University of Toronto Toronto, Ontario Canada."", 'links': ['http://www.cs.toronto.edu/~elena', 'http://www.cs.toronto.edu/', 'http://www.cs.toronto.edu",1
../data/splits/test_new_data/test/yiltpbly.json," faculty
  
Other examples include student, staff, project, department, and course keywords found in the text of a CV or resume, meeting minutes, research papers, academic websites, etc. In these cases, it's important to look for specific keywords related to the text's context (e.g., programming, algorithms, computing, robotics) and categorize them accordingly. 

In the given example text: ""{'title': 'Michael T. Goodrich ', 'summary': 'He is co-director of the Center for Geometric Computing at Johns Hopkins University, which is",1
../data/splits/test_new_data/test/wiozj.json, course,1
../data/splits/test_new_data/test/eapzf.json," other

  Text:'{'title': 'CS Faculty | The University of Arizona ', 'summary': 'Our faculty pursue research interests in a wide range of areas, including artificial intelligence, programming languages and systems, computer architecture, graphics and visualization, databases, software engineering, networks, distributed computing, computer security, scientific computing, cognitive science, and computational biology. Department of Computer Science The University of Arizona Gould-Simpson Building, Room 721 1040 E. Fourth St. Tucson, AZ  85721-0077",1
../data/splits/test_new_data/test/deopslyp.json, other,1
../data/splits/test_new_data/test/azndzp.json, faculty,1
../data/splits/test_new_data/test/pzfsl.json," faculty

  Text:'{'title': 'CS 3410 Computer Graphics', 'summary': 'This is a list of current and past projects in the CS3410 Computer Graphics Course. Projects from previous years are also included for reference purposes. The list includes projects that were implemented as Web pages, using either HTML, CGI programs, or Java applets.','links': ['http://www.cs.virginia.edu/', 'http://www-personal.umich.edu/~bhzhou/courses/341/index.html'], '",1
../data/splits/test_new_data/test/rcxfcogj.json, faculty,1
../data/splits/test_new_data/test/lftxjvs.json, assignment,1
../data/splits/test_new_data/test/sqbpijj.json," staff, project, other, faculty, department",1
../data/splits/test_new_data/test/kskwfq.json," course

Text: '{'title': 'CS260 Projects', 'summary': 'C++ Web Server, C++ Compiler, CMS', 'links': [], 'keyword': ['webserver', 'cms', 'compiler', 'programming']}'
Classification: staff",1
../data/splits/test_new_data/test/redifgfj.json, other,1
../data/splits/test_new_data/test/nwjkcjbp.json, other,1
../data/splits/test_new_data/test/mgqqsxli.json, course,1
../data/splits/test_new_data/test/uudvxh.json, faculty,1
../data/splits/test_new_data/test/ybppz.json, faculty,1
../data/splits/test_new_data/test/jmbmykpe.json, student,1
../data/splits/test_new_data/test/zlsqsds.json, student,1
../data/splits/test_new_data/test/phdommor.json," faculty

 Based on the text provided, the classification for each given text is as follows:
1. staff
2. project
3. other
4. faculty
5. department
6. student
7. course",1
../data/splits/test_new_data/test/jtahlq.json, other,1
../data/splits/test_new_data/test/lawengc.json, course,1
../data/splits/test_new_data/test/rqabbch.json, course,1
../data/splits/test_new_data/test/kvtlipjh.json, course,1
../data/splits/test_new_data/test/yapkjnvk.json, student,1
../data/splits/test_new_data/test/uneyzw.json, course,1
../data/splits/test_new_data/test/esjxb.json," faculty

 Text: ""{'title': 'CS537 - Theory of Computation (Fall 1996)' ,'summary': 'Date: Thu, 21 Nov 1996 04:17:33 GMT Server: Apache/1.1.0 Content-type: text/html Last-modified: Wed, 31 Jul 1996 22:58:49 GMT CS537 - Theory of Computation (Fall 1996) Course Description Prerequisites:",1
../data/splits/test_new_data/test/jzoyf.json," department

 Text:'{'title': 'Barton Pugh', 'summary': 'I received a BA from the University of California, Berkeley, in mathematics. In 1980 I started at the University of Washington as an assistant professor of computer science and was promoted to full professor in 1987. Between 1982 and 1984, I worked with the Software Technology Group at DEC's Systems Research Center in Palo Alto. From 1986-89 I served as the first associate chair of the Department of Computer Science and Engineering.",1
../data/splits/test_new_data/test/ejygdjl.json, other,1
../data/splits/test_new_data/test/dkgpnac.json, other,1
../data/splits/test_new_data/test/ytpju.json," faculty

 Text:'{'title': "" AI Lab Home Page "", 'summary': 'Welcome to the AI Lab at the University of California, Berkeley.  You are currently connected to our local AI Lab WWW server. Please browse through the menu on the left for more information about research projects and people in the lab.', 'links': ['http://www.cs.berkeley.edu/', 'http://ai.cs.berkeley.edu/', '#people'], 'keyword': ['artificial', 'intelligence', 'machine', 'learning', 'projects']}'",1
../data/splits/test_new_data/test/hezwgs.json, other,1
../data/splits/test_new_data/test/niizdbw.json, staff,1
../data/splits/test_new_data/test/takejb.json, other,1
../data/splits/test_new_data/test/phiccyjo.json," project
  
Text: '{'title': 'CS Faculty', 'summary': 'Date: Mon, 23 Sep 1996 15:30:45 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Wed, 28 Aug 1996 22:37:19 GMT Content-length: 5237 Department of Computer Science Faculty Members: Professor Associate Professors Assistant Professors Lecturers Partial Listing Research Areas: Artific",1
../data/splits/test_new_data/test/gzomtedw.json, other,1
../data/splits/test_new_data/test/heiozqq.json," staff, project, other, faculty, department, student, course",1
../data/splits/test_new_data/test/dsvfsknw.json, other,1
../data/splits/test_new_data/test/cfwzqt.json, other,1
../data/splits/test_new_data/test/gtbdebp.json, course,1
../data/splits/test_new_data/test/ueaelqhp.json," other  

  Text:'{'title': 'CS 341 / Introduction to Operating Systems', 'summary': 'This is a graduate level course that introduces the fundamental concepts of operating systems, including processes, threads, synchronization primitives, inter-process communication, and memory management. The emphasis will be on modern operating systems and current research topics.', 'links': ['http://www.cs.umd.edu/class/spring2001/cmsc836/index.html', 'http://www.cs.umd.edu/users/rch",1
../data/splits/test_new_data/test/ifttvly.json," staff
  
  Text:'{'title': 'Kenneth P. Birman', 'summary': ""I have been working with operating systems and distributed systems since my days as a graduate student at Stanford in the early 1970's. I am particularly interested in designing protocols that manage complex activities without global state; this has led me into work on transactional memory, distributed consensus, and more recently, self-stabilizing distributed systems. In all of these areas, a common theme is the desire to provide high reliability with minimal assumptions about the environment."", 'links': ['http",1
../data/splits/test_new_data/test/ddurpci.json," faculty

 Text:'{'title': 'CS230 - Data Structures and Algorithms Syllabus', 'summary': ""Date: Sun, 3 Nov 1996 15:42:28 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 4 Oct 1996 07:33:20 GMT Content-length: 1080 CS230 Data Structures and Algorithms Syllabus Instructor: Dr. Tamer Basar Phone",1
../data/splits/test_new_data/test/eytliaib.json, other,1
../data/splits/test_new_data/test/otajs.json, other,1
../data/splits/test_new_data/test/pytglao.json," staff

Text: '{'title': 'Cornell CS415 Home Page', 'summary': 'Welcome to the home page for Cornell University's CS 415, Computer Networks. This class meets on Tuesdays and Thursdays from 12:30-2:00pm in Gates Hall room 424. Syllabus (last modified: September 27, 2006), Problem Sets, Grading Policy, Exams, Lecture Slides', 'links': ['http://www.cs.corn",1
../data/splits/test_new_data/test/sdaedo.json," faculty

 Text:'{'title': 'CSCI2103 Computer Organization and Assembly Language', 'summary': 'This course will provide a thorough understanding of the structure, organization, and programming of modern computer systems. The topics covered include assembly language programming, machine level representation of data, computer arithmetic, memory system organization, I/O organization, control unit design, and the role of operating systems in controlling access to hardware resources.', 'links': ['http://www.cs.umd.edu/~ephillip/courses/csc2103-syllabus.",1
../data/splits/test_new_data/test/qraxhjys.json," faculty

 Text:'{'title': 'Computer Science and Engineering Courses', 'summary': 'CS 580 – High Performance Computing CS 584/684 – Parallel Programming (graduate) CS 620 – Introduction to Database Management Systems CS 710 – Compiler Construction and Theory of Parsing (graduate) CS 723 – Advanced Operating Systems (graduate) CS 731 – Analysis of Algorithms (graduate)', 'links': ['http://www.cse.psu.edu/course_des",1
../data/splits/test_new_data/test/sikxp.json," faculty
  
 Text:'{'title': "" Database Systems Lab "", 'summary': ""Welcome to the website of the Database Systems Group (DBLab) at North Carolina State University. Our mission is to provide a world-class research environment for studying advanced database systems and their applications."", 'links': ['http://www4.ncsu.edu/eos/info/dblab/www/', 'http://www4.ncsu.edu/eos/info/dblab/www/', 'http://www4.ncsu.edu/eos/info/dblab/",1
../data/splits/test_new_data/test/lyjtcwqm.json, other,1
../data/splits/test_new_data/test/crbexe.json, course,1
../data/splits/test_new_data/test/gfyrwma.json, department,1
../data/splits/test_new_data/test/ksuan.json, staff,1
../data/splits/test_new_data/test/faqoft.json," other 

 Text:'{'title': 'Jeffrey Ullman', 'summary': 'Academic background includes a B.S. in Mathematics and a Ph.D. in Computer Science, both from MIT. He has also been a member of the faculties of Princeton University and Stanford University before joining the Department of Computer Science at Berkeley. Professor Ullman's current interests include database systems, distributed systems, and programming languages, as well as theoretical and foundational aspects of computer science.', 'links': ['http://www.cs.berkeley.edu/people",1
../data/splits/test_new_data/test/bvtwusw.json, course,1
../data/splits/test_new_data/test/qrvoln.json, course,1
../data/splits/test_new_data/test/cddmp.json, course,1
../data/splits/test_new_data/test/oatzro.json," department

 Text:'{'title': 'Steve Hodges Home Page', 'summary': 'I received my PhD in Computer Science from the University of North Carolina at Chapel Hill under the guidance of Dr. Tim Mulligan. My research interests include computer graphics, visualization, and virtual environments. Presently I am an assistant professor in Georgia Tech\'s Graphics Visualization and Usability Center (GVU).', 'links': ['http://www.gvu.gatech.edu/people/faculty/hodges.html', 'mailto:hodges@cc.gatech.edu",1
../data/splits/test_new_data/test/wlgmcu.json, staff,1
../data/splits/test_new_data/test/uuouaarr.json, project,1
../data/splits/test_new_data/test/ogtvbzty.json, other,1
../data/splits/test_new_data/test/setevnrs.json, course,1
../data/splits/test_new_data/test/iirmwgfq.json," faculty

 Text:'{'title': '\nThe UCLA KMeD Home Page\n', 'summary': ""Welcome to the KMeD WWW page! Currently available are: What's New at the KMeD WWW as of July 20, 1996 Introducing the KMeD Project A Screenshot Tour of KMeD The People Behind KMeD Other Related UCLA Projects KMeD References and Publications If you'd like to know more about the UCLA Computer Science Department in general, go here ."", 'links':",1
../data/splits/test_new_data/test/zobjoz.json," staff

 Text:'{'title': ""Hamish Carnegie"", 'summary': ""I have a BSc (Hons) in Computer Science from the University of Edinburgh and an MSC from the University of New South Wales. I am currently working on my PhD in the Distributed Systems Group under the supervision of Dr Ian Hayes and Professor John Goodacre."", 'links': ['mailto:hamish@ncsa.uiuc.edu', 'http://www.cs.ed.ac.uk/', 'http://www.cs.newcastle.edu.au'], 'keyword':",1
../data/splits/test_new_data/test/eygbw.json," faculty

  Text:'{'title': 'CS at UC Davis - Undergraduate Courses', 'summary': 'The Department offers a Bachelor of Science in Computer Science or a Bachelor of Arts in Computer Science. There is also a Minor in Computer Science available for students pursuing other majors. The CS department offers courses in a wide range of subjects, including programming languages, algorithms and data structures, systems programming, software engineering, database management systems, artificial intelligence, graphics, computer architecture, networks, and theory of computation.', 'links': ['http://www-cs-faculty.ucdav",1
../data/splits/test_new_data/test/zdepjjwh.json, project,1
../data/splits/test_new_data/test/cehogf.json," faculty

 Text: '{'title': 'Computer Science Department - University of Wisconsin-Madison', 'summary': 'Date: Tue, 26 Nov 1996 04:38:57 GMT Server: Apache/1.1.1 Content-type: text/html Last-modified: Mon, 25 Nov 1996 15:19:25 GMT Computer Science Department - University of Wisconsin-Madison Our departments Undergraduate Program Graduate Program Research Faculty Staff Events News & Announcements Give",1
../data/splits/test_new_data/test/cbdxh.json," staff, other",1
../data/splits/test_new_data/test/uaupqkjg.json, course,1
../data/splits/test_new_data/test/yvdelq.json," staff

Text: '{'title': 'Nick McKeown: Home Page', 'summary': '', 'links': ['http://www.cs.stanford.edu/~nckeown/', 'http://www.stanford.edu/dept/CS/index.html'], 'keyword': ['stanford', 'network', 'computer', 'systems', 'protocol']}' 
Classification: faculty",1
../data/splits/test_new_data/test/szvzt.json, course,1
../data/splits/test_new_data/test/scfijbu.json, course,1
../data/splits/test_new_data/test/xtnlnc.json, course,1
../data/splits/test_new_data/test/rseuer.json," staff
  
  Text: {'title': ""CS435 - Operating Systems"", 'summary': ""Date: Thu, 07 Nov 1996 20:18:11 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 11 Oct 1996 21:36:00 GMT Content-length: 4932 CS435 - Operating Systems This course is an advanced undergraduate and beginning graduate level study of the principles of operating system",1
../data/splits/test_new_data/test/nvyekh.json," faculty

Text:'{'title': 'GMTServer for Windows NT', 'summary': ""Date: Mon, 14 Oct 1996 01:23:27 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Tue, 08 Oct 1996 23:00:33 GMT Content-length: 1304 The GMTServer for WinNT  is a free software package which allows an NT server to act as an NCSA GMTServer.\n",1
../data/splits/test_new_data/test/krjly.json, course,1
../data/splits/test_new_data/test/uymslh.json, other,1
../data/splits/test_new_data/test/txyyqtyg.json, department,1
../data/splits/test_new_data/test/cdhwa.json, student,1
../data/splits/test_new_data/test/kulinjxp.json, course,1
../data/splits/test_new_data/test/zxcehieq.json, other,1
../data/splits/test_new_data/test/msvrcfr.json, course,1
../data/splits/test_new_data/test/qraso.json, staff,1
../data/splits/test_new_data/test/ortvnlou.json, other,1
../data/splits/test_new_data/test/rvwffq.json, course,1
../data/splits/test_new_data/test/sdyiaw.json," faculty

Text: {'title': ""Department of Computer Science"", 'summary': ""Date: Tue, 26 Nov 1996 23:57:01 GMT Server: Apache/1.1.1 Content-type: text/html Last-modified: Thu, 28 Nov 1996 12:14:36 GMT Content-length: 1244 Department of Computer Science Welcome to the Department of Computer Science at the University of Alberta!', 'links': ['http://www.cs.",1
../data/splits/test_new_data/test/yywthxme.json," faculty

 Text:'{'title': 'CSCI 4532, Software Engineering Project Management', 'summary': 'The first lecture is scheduled for Wednesday, August 26. Please check the CSCI 4532 home page regularly for updates. There are now project descriptions in the section Project Descriptions .', 'links': ['http://www.cs.umn.edu/~briand/courses/csc4532/index.html', '#announcements'], 'keyword': ['project', 'projects', 'management', 'engineering']",1
../data/splits/test_new_data/test/tjvzkyq.json," faculty
  
Text:'{'title': ""Computer Science 531, Operating Systems"", 'summary': ""Operating Systems Prerequisites: Computer Organization and Algorithms Course Description: The principles of process and memory management, synchronization, I/O management, file systems, security, performance evaluation, and distributed operating systems. Projects include implementation or analysis."", 'links': ['http://www.cs.cornell.edu/~courses/index.cfm?action=info&course_id=3246', '#projects', '#schedule'], 'keyword':",1
../data/splits/test_new_data/test/bslps.json," department

 Text:'{'title': 'Computer Science and Engineering - UC San Diego', 'summary': '', 'links': [], 'keyword': ['cs', 'programs', 'computerscience', 'engineering']}' 
  Classification: department",1
../data/splits/test_new_data/test/aceolgzx.json," other

 Text:'{'title': 'CSCI-3206: Introduction to Artificial Intelligence', 'summary': 'The course will provide the student with a broad introduction to the field of artificial intelligence, including knowledge representation, reasoning and problem solving, intelligent agents, search and planning algorithms, machine learning, and reasoning under uncertainty.', 'links': ['http://www-cs-faculty.stanford.edu/~jmc/cscispring97/3206.html'], 'keyword': ['knowledge', 'agents', 'reasoning', 'algorithms',",1
../data/splits/test_new_data/test/xtkmljpb.json, department,1
../data/splits/test_new_data/test/awioiejc.json, staff,1
../data/splits/test_new_data/test/wqnpthh.json, department,1
../data/splits/test_new_data/test/cfcynn.json," staff

  Text: '{'title': 'Steven M. Seitz', 'summary': 'I am also working with Michael Orenstein on a new parallel programming language project called Eve (Extensible Visually Empowered). Eve is an extension and enhancement of the Purple language, which we have implemented at the University of Illinois at Urbana-Champaign.', 'links': ['http://www.cs.uiuc.edu/~seitz/projects/eve/eve.html'], 'keyword': ['programming', 'parallel', 'language', 'visually',",1
../data/splits/test_new_data/test/tkqvsduv.json,"
",1
../data/splits/test_new_data/test/vcghxedd.json, other,1
../data/splits/test_new_data/test/jmcmoudq.json, faculty,1
../data/splits/test_new_data/test/jmiqllv.json, course,1
../data/splits/test_new_data/test/xnwfz.json, other,1
../data/splits/test_new_data/test/bqcuk.json," staff, project, other",1
../data/splits/test_new_data/test/smydraa.json, faculty,1
../data/splits/test_new_data/test/muxhh.json, faculty,1
../data/splits/test_new_data/test/mqfpyvdb.json, faculty,1
../data/splits/test_new_data/test/dcbnebw.json, faculty,1
../data/splits/test_new_data/test/wkabbe.json, staff,1
../data/splits/test_new_data/test/odgedcwl.json," department

 Text:'{'title': 'Project-Based Learning in CS Education, A Study of the Effects and Experiences of Students in a Senior Level CS Course at UNC Charlotte', 'summary': 'This study provides evidence that project based learning is a successful method for teaching computer science. It also indicates that PBL can be used in a wide variety of contexts to facilitate student learning and growth.', 'links': ['http://www.cs.unc.edu/', '#abstract'], 'keyword': ['projects', 'student', 'project-based', 'learning', 'cs']}'",1
../data/splits/test_new_data/test/zgwwfvlq.json, other,1
../data/splits/test_new_data/test/tbhhyctl.json, project,1
../data/splits/test_new_data/test/bqbvlmis.json, course,1
../data/splits/test_new_data/test/jqfuqu.json, other,1
../data/splits/test_new_data/test/ywpbst.json, other,1
../data/splits/test_new_data/test/wmzuqp.json, project,1
../data/splits/test_new_data/test/jxpqg.json, student,1
../data/splits/test_new_data/test/vsscij.json, faculty,1
../data/splits/test_new_data/test/bjjitsgt.json," course
  
  Examples:
    Text:'{'title': 'Werner Vogels', 'summary': 'If we want to take our distributed systems to a global scope, there is a need to find a generic mechanism to support failure suspision, detection and management of processes, nodes and networks. I am responsible for CS 515 , a Practicum in Distributed Systems , and teach a number of lectures on network protocols and high-speed network technology in CS 514 : Practical Distributed Systems .', 'links': ['mailto:vogels@cs.cornell",1
../data/splits/test_new_data/test/quptkflk.json, other,1
../data/splits/test_new_data/test/epxzvm.json, faculty,1
../data/splits/test_new_data/test/sulavwtn.json,"

 Text: '{'title': 'CSE 376P Introduction to Compiler Construction Course Syllabus', 'summary': 'The course is divided into three parts. The first part deals with the fundamentals of compilers and interpreters, including Lexical Analysis, Parsing, Syntax-directed Translation, Code Generation, Intermediate Representations (abstract syntax trees) and Semantic Analysis.', 'links': ['http://www.cs.washington.edu/'], 'keyword': ['compiler', 'construction', 'course', 'syntax', 'semantic']}'",1
../data/splits/test_new_data/test/qzpupxt.json, course,1
../data/splits/test_new_data/test/fajpkgj.json," faculty

 Text:'{'title': 'Lecture Notes for CS3114', 'summary': 'The contents of this folder should be considered a work in progress and are subject to change, especially since I still have not worked through the entire set of problems. These lecture notes were written primarily based on my understanding and interpretation of the material from the lectures.', 'links': ['http://www.cs.yale.edu/','#lecturenotes'], 'keyword': ['lecture', 'notes', 'algebra', 'computer']}' 
 Classification: course

 Text:'{'title",1
../data/splits/test_new_data/test/acbplmv.json," faculty 

 Text:'{'title': ""David Jensen"", 'summary': 'This research has led to the development of a number of software tools that are in widespread use both within academia and industry, including GDL and the Geometry Traces.', 'links': ['http://www.cs.berkeley.edu/~jensen/gdlmain.html', 'http://www.cs.berkeley.edu/~jensen/GT.html'], 'keyword': ['geometric', 'computational', 'algorithms', 'geometry', 'geometry traces']}' 
 Classification:",1
../data/splits/test_new_data/test/zybimtt.json, other,1
../data/splits/test_new_data/test/hgjwxb.json, staff,1
../data/splits/test_new_data/test/cenlf.json," student
  
  Text:'{'title': 'Bill Howe: Research Interests and Publications', 'summary': ""My research interests include distributed computing, operating systems, data mining, parallel processing, and security. I have published in these areas and co-authored papers with faculty at MIT, Stanford, UC Berkeley, UC Irvine, University of Arizona, and other universities."", 'links': ['http://www.cs.arizona.edu/personnel/howe.html', 'http://www.cs.arizona.edu/general/res",1
../data/splits/test_new_data/test/gieoqvia.json, course,1
../data/splits/test_new_data/test/iyykc.json, course,1
../data/splits/test_new_data/test/rjqcds.json," faculty

 Based on the text provided, the classifications are as follows:
1. staff
2. project
3. other
4. faculty
5. department
6. student
7. course",1
../data/splits/test_new_data/test/ayteap.json," faculty

 Text: '{'title': 'LISP (Language for Interactive Scientific Programming) ', 'summary': ""Date: Sun, 08 Dec 1996 22:55:50 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 06 Sep 1996 22:44:39 GMT Content-length: 8260 LISP (Language for Interactive Scientific Programming) Introduction: What is Lisp? Why Use Lisp",1
../data/splits/test_new_data/test/nmhpr.json, faculty,1
../data/splits/test_new_data/test/kspcm.json, course,1
../data/splits/test_new_data/test/bzavavce.json, course,1
../data/splits/test_new_data/test/zibqmi.json, course,1
../data/splits/test_new_data/test/ypxfdn.json, other,1
../data/splits/test_new_data/test/fudhjb.json, other,1
../data/splits/test_new_data/test/tqelvzrz.json," department

 Text:'{'title': 'Computer Science Program at UCLA Department of Mathematics', 'summary': 'Undergraduate Computer Science programs are offered within the UCLA Department of Mathematics. The department offers degree programs with a concentration in computer science, including a BA and an MA in Computer Science, as well as other programs such as BS/MS and PhD.', 'links': ['http://www.math.ucla.edu', 'ugrad/cs.html', 'http://www.math.ucla.edu/department/programs.html'], 'keyword': ['",1
../data/splits/test_new_data/test/kwmbjag.json, other,1
../data/splits/test_new_data/test/vpzsxsde.json, course,1
../data/splits/test_new_data/test/bhlwohi.json, other,1
../data/splits/test_new_data/test/xtlfyrqe.json, faculty,1
../data/splits/test_new_data/test/voaecend.json, course,1
../data/splits/test_new_data/test/xtjou.json, staff,1
../data/splits/test_new_data/test/yucra.json," other

  Text: '{'title': 'Staff', 'summary': '', 'links': [], 'keyword': ['staff', 'project', 'other', 'faculty', 'department', 'student', 'course']}' 
  Classification: staff",1
../data/splits/test_new_data/test/xfyqrgf.json, other,1
../data/splits/test_new_data/test/gjtxqp.json," staff

  Text: '{'title': 'CS415: Operating Systems and Networking', 'summary': 'The course covers topics such as: Processes and Threads, CPU scheduling, Memory Management, I/O Systems, File Systems, Distributed Systems, Network Programming, Security', 'links': [], 'keyword': ['threads', 'memory', 'cpuscheduler', 'networkprogramming', 'distributedsystems', 'security']}' 
  Classification: course",1
../data/splits/test_new_data/test/vgghodxn.json, department,1
../data/splits/test_new_data/test/mpejiarb.json," faculty

  Text: '{'title': 'Course Schedule Fall 2021', 'summary': '14:45-16:00, Lecture 1, Introduction to Computer Science I (CS 131), Hillside Learning Space; Tuesday 10:30-12:30, Lab, Introduction to Programming with Python II (CS 131L)', 'links': ['https://www.cs.unc.edu/', 'mailto:help@cs.unc.edu'], 'keyword': ['course",1
../data/splits/test_new_data/test/uhakc.json," faculty

  Text: '{'title': ' CS105 - Introduction to Computer Science II', 'summary': 'This course is a continuation of CS104. It covers the following topics: Recursion and iteration, lists, strings, stacks, queues, trees, hashing, sorting, symbol tables, and an introduction to programming languages.', 'links': ['http://www.cs.virginia.edu/cgi-bin/display_course.cgi?cid=CS105'], 'keyword': ['computer', 'sciences', 'programming', 'iter",1
../data/splits/test_new_data/test/wdvxr.json," course 

 Text:'{'title': ""CSCI 201"", 'summary': ""Date: Mon, 04 Nov 1996 23:25:28 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Mon, 07 Oct 1996 19:29:50 GMT CSCI 201 Computer Science II - Home Page Course Overview: Lecture: Mondays and Wednesdays 12:30PM - 1:4",1
../data/splits/test_new_data/test/lwzgs.json, other,1
../data/splits/test_new_data/test/winew.json, other,1
../data/splits/test_new_data/test/muuzsqc.json, course,1
../data/splits/test_new_data/test/sxdmgx.json, staff,1
../data/splits/test_new_data/test/sluybuce.json," course 

  Text:'{'title': 'CS 3750 - Web Technology', 'summary': ""Date: Tue, 26 Nov 1996 14:48:21 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Mon, 25 Nov 1996 01:00:30 GMT Content-length: 4673 CS 3750 - Web Technology Fall 1996 Instructor: Dr. David R. Smith, dav",1
../data/splits/test_new_data/test/bphhvc.json, staff,1
../data/splits/test_new_data/test/jzoegbn.json, other,1
../data/splits/test_new_data/test/nhumd.json, faculty,1
../data/splits/test_new_data/test/swsuue.json," faculty

 Text:'{'title': ""Guidelines for Preparing Your Course Syllabus"", 'summary': '1. General Information a) Title of course b) Number of credit hours c) Prerequisites d) Course description e) Instructor name and contact information f) Office location g) Teaching Assistant (TA) information h) Course goals, objectives, or learning outcomes i) Grading policy 2. Topics to be covered a) Textbook(s) b) Supplementary readings c) Lecture topics d) Laboratory",1
../data/splits/test_new_data/test/wnkmdk.json," university

 Text:'{'title': 'CS Department Faculty and Staff', 'summary': 'Date: Thu, 14 Nov 1996 22:25:30 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Mon, 30 Sep 1996 16:05:02 GMT Content-length: 746 CS Department Faculty and Staff', 'links': ['http://www.cs.nmt.edu/facstaff/index.html', 'http://",1
../data/splits/test_new_data/test/ugyrbjsh.json," course

  Text:'{'title': 'CS846 Fall 1995 Advanced Operating Systems Course Materials', 'summary': 'A short overview of the operating system you selected, a discussion of research issues related to that operating system, and a description of how your work will contribute to our understanding of those issues. You should also discuss how your work fits within the larger field of distributed systems or operating systems.', 'links': ['#1', '#2'], 'keyword': ['os', 'operating', 'systems', 'distributed', 'scheduling']}' 
 Classification",1
../data/splits/test_new_data/test/bpjzrlxy.json, student,1
../data/splits/test_new_data/test/wfdvqju.json," project

Text:'{'title': 'CS 213: Discrete Mathematics for Computer Science I', 'summary': 'The material includes propositional logic, predicate calculus and its applications, set theory, combinatorics, graph theory, and computational complexity. Emphasis is placed on the connections between mathematical concepts and their implementation in computer programs. ', 'links': ['http://www.cs.indiana.edu/dept/courses/current/cs213/index.html', '#announcements'], 'keyword': ['mathematics', 'logic', 'graph', 'com",1
../data/splits/test_new_data/test/dqhfisnj.json, course,1
../data/splits/test_new_data/test/ugcynhdy.json, other,1
../data/splits/test_new_data/test/wzbpymob.json, faculty,1
