docid,predicted_class
./data/splits/test_new\test\tzabfv.json,project
./data/splits/test_new\test\tzkasqnn.json,course
./data/splits/test_new\test\tzloz.json,department
./data/splits/test_new\test\tznjyo.json,course
./data/splits/test_new\test\tzzky.json,course
./data/splits/test_new\test\tzznkxf.json,course
./data/splits/test_new\test\uaalnyoj.json,course
./data/splits/test_new\test\uapyjabq.json,student
./data/splits/test_new\test\uaupqkjg.json,course
./data/splits/test_new\test\uazvhld.json,department
./data/splits/test_new\test\ubpfdjg.json,course
./data/splits/test_new\test\ucomfn.json,other
./data/splits/test_new\test\ucqabpbo.json,course
./data/splits/test_new\test\udfqv.json,staff
./data/splits/test_new\test\udghn.json,other
./data/splits/test_new\test\udjcy.json,staff
./data/splits/test_new\test\ueaelqhp.json,course
./data/splits/test_new\test\uecth.json,student
./data/splits/test_new\test\uefdjout.json,course
./data/splits/test_new\test\uehan.json,faculty
./data/splits/test_new\test\uerqckoj.json,department
./data/splits/test_new\test\ufsug.json,course
./data/splits/test_new\test\uftkkja.json,course
./data/splits/test_new\test\ugcynhdy.json,project
./data/splits/test_new\test\ughlzdd.json,course
./data/splits/test_new\test\ugyrbjsh.json,project
./data/splits/test_new\test\uhakc.json,course
./data/splits/test_new\test\uhbbh.json,course
./data/splits/test_new\test\uhuwvfkk.json,other
./data/splits/test_new\test\uicnn.json,course
./data/splits/test_new\test\uihixqum.json,course
./data/splits/test_new\test\uiidp.json,student
./data/splits/test_new\test\ujnnvh.json,department
./data/splits/test_new\test\ukgoagzq.json,course
./data/splits/test_new\test\uktep.json,course
./data/splits/test_new\test\ulfyinpd.json,project
./data/splits/test_new\test\ulmioz.json,course
./data/splits/test_new\test\umaqs.json,course
./data/splits/test_new\test\umfmofv.json,course
./data/splits/test_new\test\umhdmc.json,project
./data/splits/test_new\test\umqzp.json,faculty
./data/splits/test_new\test\unbawwp.json,other
./data/splits/test_new\test\uncjwyyp.json,department
./data/splits/test_new\test\uneyzw.json,course
./data/splits/test_new\test\unmkyxtt.json,project
./data/splits/test_new\test\unmwiet.json,course
./data/splits/test_new\test\unokivxy.json,student
./data/splits/test_new\test\unxkz.json,project
./data/splits/test_new\test\uohan.json,course
./data/splits/test_new\test\uonjb.json,course
./data/splits/test_new\test\uoqfwcge.json,faculty
./data/splits/test_new\test\uphoqmv.json,project
./data/splits/test_new\test\upvdcil.json,student
./data/splits/test_new\test\upzieony.json,course
./data/splits/test_new\test\upzow.json,staff
./data/splits/test_new\test\uqrfyv.json,project
./data/splits/test_new\test\uqvegan.json,course
./data/splits/test_new\test\urauv.json,department
./data/splits/test_new\test\uraxyoec.json,project
./data/splits/test_new\test\urgmrkp.json,department
./data/splits/test_new\test\urhjkm.json,course
./data/splits/test_new\test\urjbt.json,student
./data/splits/test_new\test\urmpyj.json,student
./data/splits/test_new\test\urpxexkq.json,staff
./data/splits/test_new\test\urwojpfi.json,course
./data/splits/test_new\test\usnst.json,course
./data/splits/test_new\test\usodu.json,course
./data/splits/test_new\test\utcniycx.json,other
./data/splits/test_new\test\utste.json,course
./data/splits/test_new\test\utthj.json,student
./data/splits/test_new\test\utvxb.json,faculty
./data/splits/test_new\test\uudvxh.json,course
./data/splits/test_new\test\uuouaarr.json,project
./data/splits/test_new\test\uupkms.json,other
./data/splits/test_new\test\uuvni.json,student
./data/splits/test_new\test\uuyzux.json,staff
./data/splits/test_new\test\uuzjjep.json,other
./data/splits/test_new\test\uvdoelf.json,student
./data/splits/test_new\test\uvqtpm.json,student
./data/splits/test_new\test\uvtdgfti.json,faculty
./data/splits/test_new\test\uwnkyw.json,faculty
./data/splits/test_new\test\uxdouy.json,course
./data/splits/test_new\test\uxhlojgi.json,project
./data/splits/test_new\test\uymslh.json,department
./data/splits/test_new\test\uypqg.json,course
./data/splits/test_new\test\uzmbjytx.json,course
./data/splits/test_new\test\vamvo.json,course
./data/splits/test_new\test\vbefiwn.json,course
./data/splits/test_new\test\vbpiud.json,faculty
./data/splits/test_new\test\vbvejg.json,course
./data/splits/test_new\test\vbyxl.json,project
./data/splits/test_new\test\vceoh.json,project
./data/splits/test_new\test\vcghxedd.json,student
./data/splits/test_new\test\vdxpzkfl.json,other
./data/splits/test_new\test\veacz.json,course
./data/splits/test_new\test\vejoina.json,project
./data/splits/test_new\test\vetejigi.json,student
./data/splits/test_new\test\vgdjl.json,project
./data/splits/test_new\test\vgflj.json,course
./data/splits/test_new\test\vgghodxn.json,department
./data/splits/test_new\test\vgkqf.json,staff
./data/splits/test_new\test\vgyes.json,department
./data/splits/test_new\test\viduze.json,department
./data/splits/test_new\test\vircjd.json,course
./data/splits/test_new\test\vivfatjo.json,project
./data/splits/test_new\test\vjaghhtu.json,other
./data/splits/test_new\test\vjejypo.json,course
./data/splits/test_new\test\vkpfv.json,faculty
./data/splits/test_new\test\vkyun.json,other
./data/splits/test_new\test\vlpbgmh.json,course
./data/splits/test_new\test\vmaagp.json,department
./data/splits/test_new\test\vmeusmjs.json,course
./data/splits/test_new\test\vmtkvyq.json,course
./data/splits/test_new\test\vnibwn.json,other
./data/splits/test_new\test\voaecend.json,course
./data/splits/test_new\test\vofqtp.json,project
./data/splits/test_new\test\vofxu.json,course
./data/splits/test_new\test\vougrt.json,project
./data/splits/test_new\test\vpasle.json,course
./data/splits/test_new\test\vpiwso.json,faculty
./data/splits/test_new\test\vplyymbb.json,other
./data/splits/test_new\test\vptlgja.json,project
./data/splits/test_new\test\vpxuxe.json,department
./data/splits/test_new\test\vpzsxsde.json,course
./data/splits/test_new\test\vqcvew.json,project
./data/splits/test_new\test\vqshies.json,course
./data/splits/test_new\test\vrnec.json,student
./data/splits/test_new\test\vrpbzut.json,course
./data/splits/test_new\test\vryhvzg.json,project
./data/splits/test_new\test\vsscij.json,faculty
./data/splits/test_new\test\vsvgi.json,course
./data/splits/test_new\test\vszfsxc.json,project
./data/splits/test_new\test\vtcrtk.json,course
./data/splits/test_new\test\vteob.json,course
./data/splits/test_new\test\vtgaqhef.json,department
./data/splits/test_new\test\vtpjku.json,staff
./data/splits/test_new\test\vucvfbo.json,project
./data/splits/test_new\test\vukas.json,student
./data/splits/test_new\test\vukoi.json,project
./data/splits/test_new\test\vukvkftf.json,course
./data/splits/test_new\test\vvnujx.json,course
./data/splits/test_new\test\vvpwfqpw.json,course
./data/splits/test_new\test\vvtckzz.json,course
./data/splits/test_new\test\vvvty.json,course
./data/splits/test_new\test\vvzcwkr.json,student
./data/splits/test_new\test\vwdpdg.json,staff
./data/splits/test_new\test\vwpazsc.json,course
./data/splits/test_new\test\vwuwqyt.json,staff
./data/splits/test_new\test\vxwschv.json,project
./data/splits/test_new\test\vxydxvhn.json,course
./data/splits/test_new\test\vydaya.json,course
./data/splits/test_new\test\vyiacx.json,faculty
./data/splits/test_new\test\vyxyw.json,other
./data/splits/test_new\test\wagnh.json,staff
./data/splits/test_new\test\waktj.json,department
./data/splits/test_new\test\wayudf.json,course
./data/splits/test_new\test\wbiyyafc.json,course
./data/splits/test_new\test\wbqkmk.json,course
./data/splits/test_new\test\wbuul.json,student
./data/splits/test_new\test\wbxnhayf.json,course
./data/splits/test_new\test\wcgqxff.json,project
./data/splits/test_new\test\wcjpbf.json,department
./data/splits/test_new\test\wcwtzpny.json,course
./data/splits/test_new\test\wdmhyym.json,course
./data/splits/test_new\test\wdvxr.json,course
./data/splits/test_new\test\wdyitfx.json,department
./data/splits/test_new\test\werhnlmo.json,other
./data/splits/test_new\test\weuyrc.json,course
./data/splits/test_new\test\weyaq.json,course
./data/splits/test_new\test\wezofmdj.json,other
./data/splits/test_new\test\wfdvqju.json,project
./data/splits/test_new\test\wfqwne.json,other
./data/splits/test_new\test\whatoka.json,faculty
./data/splits/test_new\test\whchrj.json,course
./data/splits/test_new\test\whgcvmc.json,course
./data/splits/test_new\test\winew.json,course
./data/splits/test_new\test\wiozj.json,course
./data/splits/test_new\test\wisos.json,course
./data/splits/test_new\test\wjdnmh.json,other
./data/splits/test_new\test\wjflwg.json,other
./data/splits/test_new\test\wjikmk.json,other
./data/splits/test_new\test\wjwnoa.json,course
./data/splits/test_new\test\wkabbe.json,student
./data/splits/test_new\test\wkbpmmx.json,faculty
./data/splits/test_new\test\wkgyykz.json,department
./data/splits/test_new\test\wkkwq.json,project
./data/splits/test_new\test\wkqvj.json,course
./data/splits/test_new\test\wlgmcu.json,department
./data/splits/test_new\test\wlujat.json,course
./data/splits/test_new\test\wmwvatnb.json,faculty
./data/splits/test_new\test\wmzuqp.json,project
./data/splits/test_new\test\wnkmdk.json,faculty
./data/splits/test_new\test\woamr.json,course
./data/splits/test_new\test\wognyts.json,department
./data/splits/test_new\test\woiup.json,other
./data/splits/test_new\test\wozlcqqe.json,course
./data/splits/test_new\test\wozzc.json,other
./data/splits/test_new\test\wponbx.json,other
./data/splits/test_new\test\wpwkd.json,student
./data/splits/test_new\test\wpzfjnwb.json,course
./data/splits/test_new\test\wqftug.json,department
./data/splits/test_new\test\wqnpthh.json,department
./data/splits/test_new\test\wqrxuql.json,department
./data/splits/test_new\test\wqydh.json,project
./data/splits/test_new\test\wroia.json,course
./data/splits/test_new\test\wrwgeb.json,project
./data/splits/test_new\test\wrwst.json,course
./data/splits/test_new\test\wsmcxjb.json,course
./data/splits/test_new\test\wsrchup.json,project
./data/splits/test_new\test\wtvjwt.json,faculty
./data/splits/test_new\test\wuafx.json,project
./data/splits/test_new\test\wuptba.json,other
./data/splits/test_new\test\wupxmuix.json,course
./data/splits/test_new\test\wuuif.json,course
./data/splits/test_new\test\wuuosaed.json,course
./data/splits/test_new\test\wvhluq.json,department
./data/splits/test_new\test\wvjzvyvw.json,project
./data/splits/test_new\test\wvmbv.json,project
./data/splits/test_new\test\wvxmnt.json,other
./data/splits/test_new\test\wwisnmd.json,course
./data/splits/test_new\test\wwqvvjs.json,course
./data/splits/test_new\test\wxbhjnn.json,course
./data/splits/test_new\test\wxbhke.json,project
./data/splits/test_new\test\wxlsfqdf.json,course
./data/splits/test_new\test\wxpmg.json,faculty
./data/splits/test_new\test\wxsty.json,student
./data/splits/test_new\test\wzbokx.json,faculty
./data/splits/test_new\test\wzbpymob.json,course
./data/splits/test_new\test\wzime.json,staff
./data/splits/test_new\test\wzkfopvp.json,other
./data/splits/test_new\test\wzmiky.json,student
./data/splits/test_new\test\wzzsat.json,student
./data/splits/test_new\test\xbazlov.json,course
./data/splits/test_new\test\xbccwj.json,staff
./data/splits/test_new\test\xbczrmz.json,project
./data/splits/test_new\test\xbodwpf.json,course
./data/splits/test_new\test\xbywiofb.json,department
./data/splits/test_new\test\xdwwn.json,course
./data/splits/test_new\test\xdyech.json,project
./data/splits/test_new\test\xefhoj.json,student
./data/splits/test_new\test\xegyoao.json,course
./data/splits/test_new\test\xehjwfv.json,course
./data/splits/test_new\test\xehokcn.json,course
./data/splits/test_new\test\xekcw.json,course
./data/splits/test_new\test\xelszv.json,other
./data/splits/test_new\test\xfaiss.json,course
./data/splits/test_new\test\xfmweyy.json,project
./data/splits/test_new\test\xfyqrgf.json,course
./data/splits/test_new\test\xggyx.json,course
./data/splits/test_new\test\xgtpxl.json,course
./data/splits/test_new\test\xhekwdq.json,course
./data/splits/test_new\test\xhfqxyg.json,other
./data/splits/test_new\test\xhokpp.json,other
./data/splits/test_new\test\xicjxs.json,course
./data/splits/test_new\test\xigmw.json,course
./data/splits/test_new\test\xisjhb.json,other
./data/splits/test_new\test\xiwqo.json,course
./data/splits/test_new\test\xiyialqk.json,student
./data/splits/test_new\test\xjdbg.json,department
./data/splits/test_new\test\xjlsnsah.json,other
./data/splits/test_new\test\xjtobrx.json,department
./data/splits/test_new\test\xkpxrf.json,other
./data/splits/test_new\test\xlgkek.json,faculty
./data/splits/test_new\test\xlhpgzu.json,other
./data/splits/test_new\test\xlmkr.json,other
./data/splits/test_new\test\xlobzd.json,course
./data/splits/test_new\test\xmmhnp.json,staff
./data/splits/test_new\test\xmpmap.json,other
./data/splits/test_new\test\xmrhqtqb.json,staff
./data/splits/test_new\test\xmuzdze.json,course
./data/splits/test_new\test\xmvvel.json,course
./data/splits/test_new\test\xnrqsl.json,course
./data/splits/test_new\test\xnwfz.json,other
./data/splits/test_new\test\xpajbs.json,course
./data/splits/test_new\test\xpolx.json,staff
./data/splits/test_new\test\xquntnm.json,course
./data/splits/test_new\test\xrceqcgi.json,course
./data/splits/test_new\test\xtjou.json,staff
./data/splits/test_new\test\xtkmljpb.json,course
./data/splits/test_new\test\xtlfyrqe.json,course
./data/splits/test_new\test\xtnlnc.json,course
./data/splits/test_new\test\xuime.json,faculty
./data/splits/test_new\test\xuoppkn.json,other
./data/splits/test_new\test\xvcldiw.json,other
./data/splits/test_new\test\xvesdne.json,course
./data/splits/test_new\test\xvlikyt.json,faculty
./data/splits/test_new\test\xvzmwpsh.json,department
./data/splits/test_new\test\xwdvabs.json,faculty
./data/splits/test_new\test\xwgndfxh.json,department
./data/splits/test_new\test\xxnbrcs.json,other
./data/splits/test_new\test\xxyuea.json,staff
./data/splits/test_new\test\xyiafjk.json,student
./data/splits/test_new\test\xyksfzpt.json,project
./data/splits/test_new\test\xyqlp.json,project
./data/splits/test_new\test\xyqyyd.json,course
./data/splits/test_new\test\xyufofwi.json,course
./data/splits/test_new\test\xzgww.json,faculty
./data/splits/test_new\test\yadbhst.json,student
./data/splits/test_new\test\yajcfiu.json,faculty
./data/splits/test_new\test\yapkjnvk.json,student
./data/splits/test_new\test\yawspc.json,course
./data/splits/test_new\test\ybbbche.json,course
./data/splits/test_new\test\ybcvkiqf.json,other
./data/splits/test_new\test\ybmlhz.json,student
./data/splits/test_new\test\ybppz.json,department
./data/splits/test_new\test\yckusfqv.json,student
./data/splits/test_new\test\ycvkbx.json,department
./data/splits/test_new\test\ydbfhql.json,course
./data/splits/test_new\test\ydkxsvar.json,course
./data/splits/test_new\test\yfowe.json,course
./data/splits/test_new\test\yftemp.json,faculty
./data/splits/test_new\test\yfygyu.json,course
./data/splits/test_new\test\yghie.json,student
./data/splits/test_new\test\ygjolah.json,course
./data/splits/test_new\test\ygqsjtxz.json,course
./data/splits/test_new\test\ygrgy.json,staff
./data/splits/test_new\test\ygycaic.json,department
./data/splits/test_new\test\yhcpzrfo.json,faculty
./data/splits/test_new\test\yhwmjuo.json,course
./data/splits/test_new\test\yiltpbly.json,department
./data/splits/test_new\test\yimpq.json,project
./data/splits/test_new\test\yiohudke.json,course
./data/splits/test_new\test\yjdwr.json,staff
./data/splits/test_new\test\yjmvoa.json,project
./data/splits/test_new\test\yjmwkn.json,department
./data/splits/test_new\test\yjrtz.json,course
./data/splits/test_new\test\yjtubjn.json,student
./data/splits/test_new\test\yloilxu.json,student
./data/splits/test_new\test\ylvqmlp.json,course
./data/splits/test_new\test\ylwraohb.json,course
./data/splits/test_new\test\ymako.json,course
./data/splits/test_new\test\ymkwkcd.json,other
./data/splits/test_new\test\ympfium.json,course
./data/splits/test_new\test\ynikxrtr.json,project
./data/splits/test_new\test\ynozhbm.json,course
./data/splits/test_new\test\yolbla.json,project
./data/splits/test_new\test\yoqrlnzf.json,project
./data/splits/test_new\test\ypksxut.json,faculty
./data/splits/test_new\test\ypmwe.json,other
./data/splits/test_new\test\ypudwfvf.json,course
./data/splits/test_new\test\ypwwzekj.json,course
./data/splits/test_new\test\ypxfdn.json,course
./data/splits/test_new\test\yqium.json,faculty
./data/splits/test_new\test\yrjhu.json,course
./data/splits/test_new\test\yruomuus.json,course
./data/splits/test_new\test\ysfrk.json,other
./data/splits/test_new\test\ythxhd.json,staff
./data/splits/test_new\test\ytpju.json,course
./data/splits/test_new\test\ytvco.json,student
./data/splits/test_new\test\yucra.json,other
./data/splits/test_new\test\yujiusv.json,staff
./data/splits/test_new\test\yvdelq.json,other
./data/splits/test_new\test\yvxpvlc.json,staff
./data/splits/test_new\test\ywosgix.json,course
./data/splits/test_new\test\ywpbst.json,course
./data/splits/test_new\test\ywrzvbyr.json,staff
./data/splits/test_new\test\yxmkc.json,faculty
./data/splits/test_new\test\yxzgihv.json,other
./data/splits/test_new\test\yywthxme.json,faculty
./data/splits/test_new\test\yzpjgv.json,department
./data/splits/test_new\test\yzqamu.json,faculty
./data/splits/test_new\test\yzqkk.json,student
./data/splits/test_new\test\yzvdbvgg.json,other
./data/splits/test_new\test\zabhnt.json,course
./data/splits/test_new\test\zcjqp.json,department
./data/splits/test_new\test\zcprw.json,course
./data/splits/test_new\test\zcwlvejw.json,staff
./data/splits/test_new\test\zcywupd.json,course
./data/splits/test_new\test\zdepjjwh.json,department
./data/splits/test_new\test\zemgq.json,course
./data/splits/test_new\test\zfehbu.json,student
./data/splits/test_new\test\zfmgxz.json,department
./data/splits/test_new\test\zfmpy.json,course
./data/splits/test_new\test\zgrtpsri.json,faculty
./data/splits/test_new\test\zgrzpiay.json,project
./data/splits/test_new\test\zgwwfvlq.json,other
./data/splits/test_new\test\zhncldpt.json,project
./data/splits/test_new\test\zhwcpf.json,department
./data/splits/test_new\test\zibqmi.json,course
./data/splits/test_new\test\zilams.json,student
./data/splits/test_new\test\ziuunycb.json,project
./data/splits/test_new\test\ziuzwl.json,project
./data/splits/test_new\test\zjggyij.json,course
./data/splits/test_new\test\zkivua.json,department
./data/splits/test_new\test\zkrcw.json,project
./data/splits/test_new\test\zkwhp.json,staff
./data/splits/test_new\test\zlshvea.json,project
./data/splits/test_new\test\zlsqsds.json,student
./data/splits/test_new\test\zlvjh.json,course
./data/splits/test_new\test\zndgv.json,course
./data/splits/test_new\test\znnex.json,other
./data/splits/test_new\test\zobjoz.json,department
./data/splits/test_new\test\zodhxn.json,course
./data/splits/test_new\test\zonegssw.json,department
./data/splits/test_new\test\zoukpqm.json,project
./data/splits/test_new\test\zpeuuxw.json,course
./data/splits/test_new\test\zqaau.json,department
./data/splits/test_new\test\zqaipj.json,course
./data/splits/test_new\test\zrnggdny.json,project
./data/splits/test_new\test\zsakwfvj.json,course
./data/splits/test_new\test\zsbkhic.json,project
./data/splits/test_new\test\zsylru.json,course
./data/splits/test_new\test\ztmcj.json,other
./data/splits/test_new\test\ztoydtcl.json,course
./data/splits/test_new\test\ztrfkwki.json,project
./data/splits/test_new\test\zudeebif.json,project
./data/splits/test_new\test\zupzrry.json,course
./data/splits/test_new\test\zvrysckq.json,other
./data/splits/test_new\test\zwcgsbo.json,student
./data/splits/test_new\test\zxcehieq.json,course
./data/splits/test_new\test\zxexuw.json,faculty
./data/splits/test_new\test\zxmmn.json,course
./data/splits/test_new\test\zxwkru.json,other
./data/splits/test_new\test\zybimtt.json,other
./data/splits/test_new\test\zypnixf.json,faculty
./data/splits/test_new\test\zzszho.json,course
