docid,predicted_class
./data/splits/test_new\test\tzkasqnn.json,staff
./data/splits/test_new\test\tzloz.json,project
./data/splits/test_new\test\tznjyo.json,course
./data/splits/test_new\test\tzzky.json,course
./data/splits/test_new\test\tzznkxf.json,course
./data/splits/test_new\test\uaalnyoj.json,course
./data/splits/test_new\test\uapyjabq.json,department
./data/splits/test_new\test\uaupqkjg.json,course
./data/splits/test_new\test\uazvhld.json,other
./data/splits/test_new\test\ubpfdjg.json,student
./data/splits/test_new\test\ucomfn.json,other
./data/splits/test_new\test\ucqabpbo.json,other
./data/splits/test_new\test\udfqv.json,staff
./data/splits/test_new\test\udghn.json,other
./data/splits/test_new\test\udjcy.json,project
./data/splits/test_new\test\ueaelqhp.json,project
./data/splits/test_new\test\uecth.json,student
./data/splits/test_new\test\uefdjout.json,staff
./data/splits/test_new\test\uehan.json,faculty
./data/splits/test_new\test\uerqckoj.json,student
./data/splits/test_new\test\ufsug.json,course
./data/splits/test_new\test\uftkkja.json,course
./data/splits/test_new\test\ugcynhdy.json,other
./data/splits/test_new\test\ughlzdd.json,course
./data/splits/test_new\test\ugyrbjsh.json,course
./data/splits/test_new\test\uhakc.json,faculty
./data/splits/test_new\test\uhbbh.json,course
./data/splits/test_new\test\uhuwvfkk.json,course
./data/splits/test_new\test\uicnn.json,project
./data/splits/test_new\test\uihixqum.json,project
./data/splits/test_new\test\uiidp.json,student
./data/splits/test_new\test\ujnnvh.json,student
./data/splits/test_new\test\ukgoagzq.json,other
./data/splits/test_new\test\uktep.json,student
./data/splits/test_new\test\ulfyinpd.json,other
./data/splits/test_new\test\ulmioz.json,student
./data/splits/test_new\test\umaqs.json,faculty
./data/splits/test_new\test\umfmofv.json,staff
./data/splits/test_new\test\umhdmc.json,faculty
./data/splits/test_new\test\umqzp.json,faculty
./data/splits/test_new\test\unbawwp.json,department
./data/splits/test_new\test\uncjwyyp.json,student
./data/splits/test_new\test\uneyzw.json,course
./data/splits/test_new\test\unmkyxtt.json,other
./data/splits/test_new\test\unmwiet.json,course
./data/splits/test_new\test\unokivxy.json,other
./data/splits/test_new\test\unxkz.json,staff
./data/splits/test_new\test\uohan.json,course
./data/splits/test_new\test\uonjb.json,course
./data/splits/test_new\test\uoqfwcge.json,faculty
./data/splits/test_new\test\uphoqmv.json,other
./data/splits/test_new\test\upvdcil.json,student
./data/splits/test_new\test\upzieony.json,course
./data/splits/test_new\test\upzow.json,department
./data/splits/test_new\test\uqrfyv.json,course
./data/splits/test_new\test\uqvegan.json,course
./data/splits/test_new\test\urauv.json,department
./data/splits/test_new\test\uraxyoec.json,student
./data/splits/test_new\test\urgmrkp.json,other
./data/splits/test_new\test\urhjkm.json,student
./data/splits/test_new\test\urjbt.json,staff
./data/splits/test_new\test\urmpyj.json,course
./data/splits/test_new\test\urpxexkq.json,student
./data/splits/test_new\test\urwojpfi.json,course
./data/splits/test_new\test\usnst.json,student
./data/splits/test_new\test\usodu.json,course
./data/splits/test_new\test\utcniycx.json,course
./data/splits/test_new\test\utste.json,project
./data/splits/test_new\test\utthj.json,student
./data/splits/test_new\test\utvxb.json,student
./data/splits/test_new\test\uudvxh.json,other
./data/splits/test_new\test\uuouaarr.json,student
./data/splits/test_new\test\uupkms.json,other
./data/splits/test_new\test\uuvni.json,student
./data/splits/test_new\test\uuyzux.json,course
./data/splits/test_new\test\uuzjjep.json,student
./data/splits/test_new\test\uvdoelf.json,student
./data/splits/test_new\test\uvqtpm.json,student
./data/splits/test_new\test\uvtdgfti.json,other
./data/splits/test_new\test\uwnkyw.json,department
./data/splits/test_new\test\uxdouy.json,course
./data/splits/test_new\test\uxhlojgi.json,student
./data/splits/test_new\test\uymslh.json,staff
./data/splits/test_new\test\uypqg.json,staff
./data/splits/test_new\test\uzmbjytx.json,student
./data/splits/test_new\test\vamvo.json,student
./data/splits/test_new\test\vbefiwn.json,course
./data/splits/test_new\test\vbpiud.json,other
./data/splits/test_new\test\vbvejg.json,student
./data/splits/test_new\test\vbyxl.json,student
./data/splits/test_new\test\vceoh.json,student
./data/splits/test_new\test\vcghxedd.json,student
./data/splits/test_new\test\vdxpzkfl.json,course
./data/splits/test_new\test\veacz.json,course
./data/splits/test_new\test\vejoina.json,course
./data/splits/test_new\test\vetejigi.json,student
./data/splits/test_new\test\vgdjl.json,project
./data/splits/test_new\test\vgflj.json,course
./data/splits/test_new\test\vgghodxn.json,course
./data/splits/test_new\test\vgkqf.json,student
./data/splits/test_new\test\vgyes.json,department
./data/splits/test_new\test\viduze.json,student
./data/splits/test_new\test\vircjd.json,student
./data/splits/test_new\test\vivfatjo.json,project
./data/splits/test_new\test\vjaghhtu.json,other
./data/splits/test_new\test\vjejypo.json,student
./data/splits/test_new\test\vkpfv.json,course
./data/splits/test_new\test\vkyun.json,staff
./data/splits/test_new\test\vlpbgmh.json,student
./data/splits/test_new\test\vmaagp.json,course
./data/splits/test_new\test\vmeusmjs.json,student
./data/splits/test_new\test\vmtkvyq.json,student
./data/splits/test_new\test\vnibwn.json,other
./data/splits/test_new\test\voaecend.json,course
./data/splits/test_new\test\vofqtp.json,student
./data/splits/test_new\test\vofxu.json,student
./data/splits/test_new\test\vougrt.json,other
./data/splits/test_new\test\vpasle.json,course
./data/splits/test_new\test\vpiwso.json,other
./data/splits/test_new\test\vplyymbb.json,student
./data/splits/test_new\test\vptlgja.json,project
./data/splits/test_new\test\vpxuxe.json,student
./data/splits/test_new\test\vpzsxsde.json,student
./data/splits/test_new\test\vqcvew.json,department
./data/splits/test_new\test\vqshies.json,student
./data/splits/test_new\test\vrnec.json,student
./data/splits/test_new\test\vrpbzut.json,other
./data/splits/test_new\test\vryhvzg.json,course
./data/splits/test_new\test\vsscij.json,faculty
./data/splits/test_new\test\vsvgi.json,course
./data/splits/test_new\test\vszfsxc.json,course
./data/splits/test_new\test\vtcrtk.json,other
./data/splits/test_new\test\vteob.json,other
./data/splits/test_new\test\vtgaqhef.json,student
./data/splits/test_new\test\vtpjku.json,faculty
./data/splits/test_new\test\vucvfbo.json,other
./data/splits/test_new\test\vukas.json,other
./data/splits/test_new\test\vukoi.json,project
./data/splits/test_new\test\vukvkftf.json,course
./data/splits/test_new\test\vvnujx.json,student
./data/splits/test_new\test\vvpwfqpw.json,student
./data/splits/test_new\test\vvtckzz.json,department
./data/splits/test_new\test\vvvty.json,other
./data/splits/test_new\test\vvzcwkr.json,course
./data/splits/test_new\test\vwdpdg.json,student
./data/splits/test_new\test\vwpazsc.json,student
./data/splits/test_new\test\vwuwqyt.json,student
./data/splits/test_new\test\vxwschv.json,other
./data/splits/test_new\test\vxydxvhn.json,staff
./data/splits/test_new\test\vydaya.json,student
./data/splits/test_new\test\vyiacx.json,faculty
./data/splits/test_new\test\vyxyw.json,other
./data/splits/test_new\test\wagnh.json,course
./data/splits/test_new\test\waktj.json,other
./data/splits/test_new\test\wayudf.json,student
./data/splits/test_new\test\wbiyyafc.json,course
./data/splits/test_new\test\wbqkmk.json,faculty
./data/splits/test_new\test\wbuul.json,student
./data/splits/test_new\test\wbxnhayf.json,department
./data/splits/test_new\test\wcgqxff.json,project
./data/splits/test_new\test\wcjpbf.json,department
./data/splits/test_new\test\wcwtzpny.json,project
./data/splits/test_new\test\wdmhyym.json,student
./data/splits/test_new\test\wdvxr.json,course
./data/splits/test_new\test\wdyitfx.json,student
./data/splits/test_new\test\werhnlmo.json,other
./data/splits/test_new\test\weuyrc.json,student
./data/splits/test_new\test\weyaq.json,course
./data/splits/test_new\test\wezofmdj.json,course
./data/splits/test_new\test\wfdvqju.json,project
./data/splits/test_new\test\wfqwne.json,other
./data/splits/test_new\test\whatoka.json,faculty
./data/splits/test_new\test\whchrj.json,student
./data/splits/test_new\test\whgcvmc.json,other
./data/splits/test_new\test\winew.json,department
./data/splits/test_new\test\wiozj.json,course
./data/splits/test_new\test\wisos.json,student
./data/splits/test_new\test\wjdnmh.json,department
./data/splits/test_new\test\wjflwg.json,course
./data/splits/test_new\test\wjikmk.json,student
./data/splits/test_new\test\wjwnoa.json,course
./data/splits/test_new\test\wkabbe.json,student
./data/splits/test_new\test\wkbpmmx.json,other
./data/splits/test_new\test\wkgyykz.json,other
./data/splits/test_new\test\wkkwq.json,project
./data/splits/test_new\test\wkqvj.json,course
./data/splits/test_new\test\wlgmcu.json,student
./data/splits/test_new\test\wlujat.json,student
./data/splits/test_new\test\wmwvatnb.json,faculty
./data/splits/test_new\test\wmzuqp.json,course
./data/splits/test_new\test\wnkmdk.json,course
./data/splits/test_new\test\woamr.json,course
./data/splits/test_new\test\wognyts.json,other
./data/splits/test_new\test\woiup.json,student
./data/splits/test_new\test\wozlcqqe.json,course
./data/splits/test_new\test\wozzc.json,other
./data/splits/test_new\test\wponbx.json,course
./data/splits/test_new\test\wpwkd.json,course
./data/splits/test_new\test\wpzfjnwb.json,course
./data/splits/test_new\test\wqftug.json,department
./data/splits/test_new\test\wqnpthh.json,department
./data/splits/test_new\test\wqrxuql.json,other
./data/splits/test_new\test\wqydh.json,project
./data/splits/test_new\test\wroia.json,faculty
./data/splits/test_new\test\wrwgeb.json,course
./data/splits/test_new\test\wrwst.json,project
./data/splits/test_new\test\wsmcxjb.json,student
./data/splits/test_new\test\wsrchup.json,project
./data/splits/test_new\test\wtvjwt.json,student
./data/splits/test_new\test\wuafx.json,project
./data/splits/test_new\test\wuptba.json,other
./data/splits/test_new\test\wupxmuix.json,other
./data/splits/test_new\test\wuuif.json,student
./data/splits/test_new\test\wuuosaed.json,student
./data/splits/test_new\test\wvhluq.json,student
./data/splits/test_new\test\wvjzvyvw.json,other
./data/splits/test_new\test\wvmbv.json,project
./data/splits/test_new\test\wvxmnt.json,course
./data/splits/test_new\test\wwisnmd.json,faculty
./data/splits/test_new\test\wwqvvjs.json,course
./data/splits/test_new\test\wxbhjnn.json,student
./data/splits/test_new\test\wxbhke.json,other
./data/splits/test_new\test\wxlsfqdf.json,other
./data/splits/test_new\test\wxpmg.json,faculty
./data/splits/test_new\test\wxsty.json,student
./data/splits/test_new\test\wzbokx.json,faculty
./data/splits/test_new\test\wzbpymob.json,other
./data/splits/test_new\test\wzime.json,student
./data/splits/test_new\test\wzkfopvp.json,student
./data/splits/test_new\test\wzmiky.json,student
./data/splits/test_new\test\wzzsat.json,student
./data/splits/test_new\test\xbazlov.json,student
./data/splits/test_new\test\xbccwj.json,other
./data/splits/test_new\test\xbczrmz.json,faculty
./data/splits/test_new\test\xbodwpf.json,student
./data/splits/test_new\test\xbywiofb.json,other
./data/splits/test_new\test\xdwwn.json,faculty
./data/splits/test_new\test\xdyech.json,other
./data/splits/test_new\test\xefhoj.json,student
./data/splits/test_new\test\xegyoao.json,student
./data/splits/test_new\test\xehjwfv.json,course
./data/splits/test_new\test\xehokcn.json,student
./data/splits/test_new\test\xekcw.json,course
./data/splits/test_new\test\xelszv.json,other
./data/splits/test_new\test\xfaiss.json,course
./data/splits/test_new\test\xfmweyy.json,course
./data/splits/test_new\test\xfyqrgf.json,student
./data/splits/test_new\test\xggyx.json,project
./data/splits/test_new\test\xgtpxl.json,student
./data/splits/test_new\test\xhekwdq.json,course
./data/splits/test_new\test\xhfqxyg.json,other
./data/splits/test_new\test\xhokpp.json,student
./data/splits/test_new\test\xicjxs.json,course
./data/splits/test_new\test\xigmw.json,student
./data/splits/test_new\test\xisjhb.json,student
./data/splits/test_new\test\xiwqo.json,student
./data/splits/test_new\test\xiyialqk.json,student
./data/splits/test_new\test\xjdbg.json,department
./data/splits/test_new\test\xjlsnsah.json,other
./data/splits/test_new\test\xjtobrx.json,other
./data/splits/test_new\test\xkpxrf.json,student
./data/splits/test_new\test\xlgkek.json,course
./data/splits/test_new\test\xlhpgzu.json,student
./data/splits/test_new\test\xlmkr.json,department
./data/splits/test_new\test\xlobzd.json,course
./data/splits/test_new\test\xmmhnp.json,student
./data/splits/test_new\test\xmpmap.json,course
./data/splits/test_new\test\xmrhqtqb.json,staff
./data/splits/test_new\test\xmuzdze.json,student
./data/splits/test_new\test\xmvvel.json,student
./data/splits/test_new\test\xnrqsl.json,student
./data/splits/test_new\test\xnwfz.json,student
./data/splits/test_new\test\xpajbs.json,faculty
./data/splits/test_new\test\xpolx.json,course
./data/splits/test_new\test\xquntnm.json,department
./data/splits/test_new\test\xrceqcgi.json,student
./data/splits/test_new\test\xtjou.json,department
./data/splits/test_new\test\xtkmljpb.json,course
./data/splits/test_new\test\xtlfyrqe.json,student
./data/splits/test_new\test\xtnlnc.json,course
./data/splits/test_new\test\xuime.json,faculty
./data/splits/test_new\test\xuoppkn.json,other
./data/splits/test_new\test\xvcldiw.json,other
./data/splits/test_new\test\xvesdne.json,department
./data/splits/test_new\test\xvlikyt.json,student
./data/splits/test_new\test\xvzmwpsh.json,other
./data/splits/test_new\test\xwdvabs.json,student
./data/splits/test_new\test\xwgndfxh.json,course
./data/splits/test_new\test\xxnbrcs.json,staff
./data/splits/test_new\test\xxyuea.json,student
./data/splits/test_new\test\xyiafjk.json,student
./data/splits/test_new\test\xyksfzpt.json,course
./data/splits/test_new\test\xyqlp.json,other
./data/splits/test_new\test\xyqyyd.json,student
./data/splits/test_new\test\xyufofwi.json,course
./data/splits/test_new\test\xzgww.json,course
./data/splits/test_new\test\yadbhst.json,student
./data/splits/test_new\test\yajcfiu.json,faculty
./data/splits/test_new\test\yapkjnvk.json,student
./data/splits/test_new\test\yawspc.json,faculty
./data/splits/test_new\test\ybbbche.json,course
./data/splits/test_new\test\ybcvkiqf.json,course
./data/splits/test_new\test\ybmlhz.json,student
./data/splits/test_new\test\ybppz.json,faculty
./data/splits/test_new\test\yckusfqv.json,student
./data/splits/test_new\test\ycvkbx.json,other
./data/splits/test_new\test\ydbfhql.json,course
./data/splits/test_new\test\ydkxsvar.json,course
./data/splits/test_new\test\yfowe.json,course
./data/splits/test_new\test\yftemp.json,other
./data/splits/test_new\test\yfygyu.json,student
./data/splits/test_new\test\yghie.json,student
./data/splits/test_new\test\ygjolah.json,course
./data/splits/test_new\test\ygqsjtxz.json,student
./data/splits/test_new\test\ygrgy.json,course
./data/splits/test_new\test\ygycaic.json,student
./data/splits/test_new\test\yhcpzrfo.json,course
./data/splits/test_new\test\yhwmjuo.json,student
./data/splits/test_new\test\yiltpbly.json,department
./data/splits/test_new\test\yimpq.json,project
./data/splits/test_new\test\yiohudke.json,course
./data/splits/test_new\test\yjdwr.json,student
./data/splits/test_new\test\yjmvoa.json,project
./data/splits/test_new\test\yjmwkn.json,student
./data/splits/test_new\test\yjrtz.json,student
./data/splits/test_new\test\yjtubjn.json,student
./data/splits/test_new\test\yloilxu.json,student
./data/splits/test_new\test\ylvqmlp.json,course
./data/splits/test_new\test\ylwraohb.json,student
./data/splits/test_new\test\ymako.json,project
./data/splits/test_new\test\ymkwkcd.json,other
./data/splits/test_new\test\ympfium.json,course
./data/splits/test_new\test\ynikxrtr.json,project
./data/splits/test_new\test\ynozhbm.json,course
./data/splits/test_new\test\yolbla.json,project
./data/splits/test_new\test\yoqrlnzf.json,project
./data/splits/test_new\test\ypksxut.json,project
./data/splits/test_new\test\ypmwe.json,student
./data/splits/test_new\test\ypudwfvf.json,course
./data/splits/test_new\test\ypwwzekj.json,other
./data/splits/test_new\test\ypxfdn.json,student
./data/splits/test_new\test\yqium.json,student
./data/splits/test_new\test\yrjhu.json,student
./data/splits/test_new\test\yruomuus.json,course
./data/splits/test_new\test\ysfrk.json,student
./data/splits/test_new\test\ythxhd.json,other
./data/splits/test_new\test\ytpju.json,faculty
./data/splits/test_new\test\ytvco.json,student
./data/splits/test_new\test\yucra.json,other
./data/splits/test_new\test\yujiusv.json,faculty
./data/splits/test_new\test\yvdelq.json,other
./data/splits/test_new\test\yvxpvlc.json,student
./data/splits/test_new\test\ywosgix.json,course
./data/splits/test_new\test\ywpbst.json,other
./data/splits/test_new\test\ywrzvbyr.json,student
./data/splits/test_new\test\yxmkc.json,student
./data/splits/test_new\test\yxzgihv.json,other
./data/splits/test_new\test\yywthxme.json,staff
./data/splits/test_new\test\yzpjgv.json,student
./data/splits/test_new\test\yzqamu.json,student
./data/splits/test_new\test\yzqkk.json,student
./data/splits/test_new\test\yzvdbvgg.json,course
./data/splits/test_new\test\zabhnt.json,course
./data/splits/test_new\test\zcjqp.json,staff
./data/splits/test_new\test\zcprw.json,course
./data/splits/test_new\test\zcwlvejw.json,course
./data/splits/test_new\test\zcywupd.json,course
./data/splits/test_new\test\zdepjjwh.json,faculty
./data/splits/test_new\test\zemgq.json,student
./data/splits/test_new\test\zfehbu.json,faculty
./data/splits/test_new\test\zfmgxz.json,student
./data/splits/test_new\test\zfmpy.json,student
./data/splits/test_new\test\zgrtpsri.json,staff
./data/splits/test_new\test\zgrzpiay.json,course
./data/splits/test_new\test\zgwwfvlq.json,other
./data/splits/test_new\test\zhncldpt.json,course
./data/splits/test_new\test\zhwcpf.json,project
./data/splits/test_new\test\zibqmi.json,course
./data/splits/test_new\test\zilams.json,course
./data/splits/test_new\test\ziuunycb.json,project
./data/splits/test_new\test\ziuzwl.json,student
./data/splits/test_new\test\zjggyij.json,student
./data/splits/test_new\test\zkivua.json,department
./data/splits/test_new\test\zkrcw.json,project
./data/splits/test_new\test\zkwhp.json,student
./data/splits/test_new\test\zlshvea.json,student
./data/splits/test_new\test\zlsqsds.json,student
./data/splits/test_new\test\zlvjh.json,other
./data/splits/test_new\test\zndgv.json,faculty
./data/splits/test_new\test\znnex.json,other
./data/splits/test_new\test\zobjoz.json,faculty
./data/splits/test_new\test\zodhxn.json,course
./data/splits/test_new\test\zonegssw.json,student
./data/splits/test_new\test\zoukpqm.json,student
./data/splits/test_new\test\zpeuuxw.json,course
./data/splits/test_new\test\zqaau.json,department
./data/splits/test_new\test\zqaipj.json,course
./data/splits/test_new\test\zrnggdny.json,project
./data/splits/test_new\test\zsakwfvj.json,project
./data/splits/test_new\test\zsbkhic.json,student
./data/splits/test_new\test\zsylru.json,course
./data/splits/test_new\test\ztmcj.json,other
./data/splits/test_new\test\ztoydtcl.json,department
./data/splits/test_new\test\ztrfkwki.json,staff
./data/splits/test_new\test\zudeebif.json,project
./data/splits/test_new\test\zupzrry.json,faculty
./data/splits/test_new\test\zvrysckq.json,student
./data/splits/test_new\test\zwcgsbo.json,student
./data/splits/test_new\test\zxcehieq.json,course
./data/splits/test_new\test\zxexuw.json,faculty
./data/splits/test_new\test\zxmmn.json,course
./data/splits/test_new\test\zxwkru.json,course
./data/splits/test_new\test\zybimtt.json,course
./data/splits/test_new\test\zypnixf.json,other
./data/splits/test_new\test\zzszho.json,course
