docid,predicted_class
./data/splits/test_new\test\uapyjabq.json,department
./data/splits/test_new\test\uaupqkjg.json,student
./data/splits/test_new\test\uazvhld.json,course
./data/splits/test_new\test\ubpfdjg.json,course
./data/splits/test_new\test\ucomfn.json,other
./data/splits/test_new\test\ucqabpbo.json,course
./data/splits/test_new\test\udfqv.json,student
./data/splits/test_new\test\udghn.json,staff
./data/splits/test_new\test\udjcy.json,course
./data/splits/test_new\test\ueaelqhp.json,course
./data/splits/test_new\test\uecth.json,course
./data/splits/test_new\test\uefdjout.json,course
./data/splits/test_new\test\uehan.json,course
./data/splits/test_new\test\uerqckoj.json,course
./data/splits/test_new\test\ufsug.json,course
./data/splits/test_new\test\uftkkja.json,course
./data/splits/test_new\test\ugcynhdy.json,course
./data/splits/test_new\test\ughlzdd.json,course
./data/splits/test_new\test\ugyrbjsh.json,course
./data/splits/test_new\test\uhakc.json,course
./data/splits/test_new\test\uhbbh.json,course
./data/splits/test_new\test\uhuwvfkk.json,project
./data/splits/test_new\test\uicnn.json,project
./data/splits/test_new\test\uihixqum.json,course
./data/splits/test_new\test\uiidp.json,course
./data/splits/test_new\test\ujnnvh.json,student
./data/splits/test_new\test\ukgoagzq.json,other
./data/splits/test_new\test\uktep.json,course
./data/splits/test_new\test\ulfyinpd.json,project
./data/splits/test_new\test\ulmioz.json,department
./data/splits/test_new\test\umaqs.json,course
./data/splits/test_new\test\umfmofv.json,student
./data/splits/test_new\test\umhdmc.json,course
./data/splits/test_new\test\umqzp.json,faculty
./data/splits/test_new\test\unbawwp.json,course
./data/splits/test_new\test\uncjwyyp.json,course
./data/splits/test_new\test\uneyzw.json,course
./data/splits/test_new\test\unmkyxtt.json,course
./data/splits/test_new\test\unmwiet.json,course
./data/splits/test_new\test\unokivxy.json,student
./data/splits/test_new\test\unxkz.json,course
./data/splits/test_new\test\uohan.json,course
./data/splits/test_new\test\uonjb.json,student
./data/splits/test_new\test\uoqfwcge.json,faculty
./data/splits/test_new\test\uphoqmv.json,student
./data/splits/test_new\test\upvdcil.json,course
./data/splits/test_new\test\upzieony.json,course
./data/splits/test_new\test\upzow.json,course
./data/splits/test_new\test\uqrfyv.json,course
./data/splits/test_new\test\uqvegan.json,course
./data/splits/test_new\test\urauv.json,department
./data/splits/test_new\test\uraxyoec.json,staff
./data/splits/test_new\test\urgmrkp.json,student
./data/splits/test_new\test\urhjkm.json,course
./data/splits/test_new\test\urjbt.json,course
./data/splits/test_new\test\urmpyj.json,course
./data/splits/test_new\test\urpxexkq.json,course
./data/splits/test_new\test\urwojpfi.json,course
./data/splits/test_new\test\usnst.json,course
./data/splits/test_new\test\usodu.json,other
./data/splits/test_new\test\utcniycx.json,project
./data/splits/test_new\test\utste.json,course
./data/splits/test_new\test\utthj.json,course
./data/splits/test_new\test\utvxb.json,course
./data/splits/test_new\test\uudvxh.json,student
./data/splits/test_new\test\uuouaarr.json,course
./data/splits/test_new\test\uupkms.json,course
./data/splits/test_new\test\uuvni.json,course
./data/splits/test_new\test\uuyzux.json,course
./data/splits/test_new\test\uuzjjep.json,project
./data/splits/test_new\test\uvdoelf.json,student
./data/splits/test_new\test\uvqtpm.json,course
./data/splits/test_new\test\uvtdgfti.json,project
./data/splits/test_new\test\uwnkyw.json,course
./data/splits/test_new\test\uxdouy.json,course
./data/splits/test_new\test\uxhlojgi.json,course
./data/splits/test_new\test\uymslh.json,course
./data/splits/test_new\test\uypqg.json,faculty
./data/splits/test_new\test\uzmbjytx.json,student
./data/splits/test_new\test\vamvo.json,course
./data/splits/test_new\test\vbefiwn.json,course
./data/splits/test_new\test\vbpiud.json,faculty
./data/splits/test_new\test\vbvejg.json,student
./data/splits/test_new\test\vbyxl.json,course
./data/splits/test_new\test\vceoh.json,course
./data/splits/test_new\test\vcghxedd.json,course
./data/splits/test_new\test\vdxpzkfl.json,course
./data/splits/test_new\test\veacz.json,staff
./data/splits/test_new\test\vejoina.json,course
./data/splits/test_new\test\vetejigi.json,course
./data/splits/test_new\test\vgdjl.json,course
./data/splits/test_new\test\vgflj.json,course
./data/splits/test_new\test\vgghodxn.json,department
./data/splits/test_new\test\vgkqf.json,course
./data/splits/test_new\test\vgyes.json,course
./data/splits/test_new\test\viduze.json,course
./data/splits/test_new\test\vircjd.json,student
./data/splits/test_new\test\vivfatjo.json,course
./data/splits/test_new\test\vjaghhtu.json,other
./data/splits/test_new\test\vjejypo.json,course
./data/splits/test_new\test\vkpfv.json,course
./data/splits/test_new\test\vkyun.json,faculty
./data/splits/test_new\test\vlpbgmh.json,course
./data/splits/test_new\test\vmaagp.json,student
./data/splits/test_new\test\vmeusmjs.json,course
./data/splits/test_new\test\vmtkvyq.json,course
./data/splits/test_new\test\vnibwn.json,course
./data/splits/test_new\test\voaecend.json,course
./data/splits/test_new\test\vofqtp.json,course
./data/splits/test_new\test\vofxu.json,department
./data/splits/test_new\test\vougrt.json,other
./data/splits/test_new\test\vpasle.json,course
./data/splits/test_new\test\vpiwso.json,course
./data/splits/test_new\test\vplyymbb.json,course
./data/splits/test_new\test\vptlgja.json,course
./data/splits/test_new\test\vpxuxe.json,other
./data/splits/test_new\test\vpzsxsde.json,course
./data/splits/test_new\test\vqcvew.json,project
./data/splits/test_new\test\vqshies.json,faculty
./data/splits/test_new\test\vrnec.json,student
./data/splits/test_new\test\vrpbzut.json,other
./data/splits/test_new\test\vryhvzg.json,course
./data/splits/test_new\test\vsscij.json,course
./data/splits/test_new\test\vsvgi.json,course
./data/splits/test_new\test\vszfsxc.json,course
./data/splits/test_new\test\vtcrtk.json,faculty
./data/splits/test_new\test\vteob.json,course
./data/splits/test_new\test\vtgaqhef.json,course
./data/splits/test_new\test\vtpjku.json,course
./data/splits/test_new\test\vucvfbo.json,project
./data/splits/test_new\test\vukas.json,department
./data/splits/test_new\test\vukoi.json,project
./data/splits/test_new\test\vukvkftf.json,course
./data/splits/test_new\test\vvnujx.json,course
./data/splits/test_new\test\vvpwfqpw.json,course
./data/splits/test_new\test\vvtckzz.json,course
./data/splits/test_new\test\vvvty.json,course
./data/splits/test_new\test\vvzcwkr.json,course
./data/splits/test_new\test\vwdpdg.json,course
./data/splits/test_new\test\vwpazsc.json,student
./data/splits/test_new\test\vwuwqyt.json,staff
./data/splits/test_new\test\vxwschv.json,other
./data/splits/test_new\test\vxydxvhn.json,course
./data/splits/test_new\test\vydaya.json,student
./data/splits/test_new\test\vyiacx.json,course
./data/splits/test_new\test\vyxyw.json,course
./data/splits/test_new\test\wagnh.json,course
./data/splits/test_new\test\waktj.json,department
./data/splits/test_new\test\wayudf.json,department
./data/splits/test_new\test\wbiyyafc.json,course
./data/splits/test_new\test\wbqkmk.json,staff
./data/splits/test_new\test\wbuul.json,student
./data/splits/test_new\test\wbxnhayf.json,course
./data/splits/test_new\test\wcgqxff.json,project
./data/splits/test_new\test\wcjpbf.json,other
./data/splits/test_new\test\wcwtzpny.json,department
./data/splits/test_new\test\wdmhyym.json,course
./data/splits/test_new\test\wdvxr.json,course
./data/splits/test_new\test\wdyitfx.json,student
./data/splits/test_new\test\werhnlmo.json,course
./data/splits/test_new\test\weuyrc.json,course
./data/splits/test_new\test\weyaq.json,course
./data/splits/test_new\test\wezofmdj.json,faculty
./data/splits/test_new\test\wfdvqju.json,course
./data/splits/test_new\test\wfqwne.json,course
./data/splits/test_new\test\whatoka.json,course
./data/splits/test_new\test\whchrj.json,course
./data/splits/test_new\test\whgcvmc.json,course
./data/splits/test_new\test\winew.json,student
./data/splits/test_new\test\wiozj.json,course
./data/splits/test_new\test\wisos.json,student
./data/splits/test_new\test\wjdnmh.json,student
./data/splits/test_new\test\wjflwg.json,course
./data/splits/test_new\test\wjikmk.json,course
./data/splits/test_new\test\wjwnoa.json,course
./data/splits/test_new\test\wkabbe.json,course
./data/splits/test_new\test\wkbpmmx.json,course
./data/splits/test_new\test\wkgyykz.json,department
./data/splits/test_new\test\wkkwq.json,course
./data/splits/test_new\test\wkqvj.json,course
./data/splits/test_new\test\wlgmcu.json,staff
./data/splits/test_new\test\wlujat.json,course
./data/splits/test_new\test\wmwvatnb.json,department
./data/splits/test_new\test\wmzuqp.json,course
./data/splits/test_new\test\wnkmdk.json,course
./data/splits/test_new\test\woamr.json,course
./data/splits/test_new\test\wognyts.json,course
./data/splits/test_new\test\woiup.json,course
./data/splits/test_new\test\wozlcqqe.json,course
./data/splits/test_new\test\wozzc.json,course
./data/splits/test_new\test\wponbx.json,other
./data/splits/test_new\test\wpwkd.json,course
./data/splits/test_new\test\wpzfjnwb.json,course
./data/splits/test_new\test\wqftug.json,student
./data/splits/test_new\test\wqnpthh.json,course
./data/splits/test_new\test\wqrxuql.json,other
./data/splits/test_new\test\wqydh.json,course
./data/splits/test_new\test\wroia.json,course
./data/splits/test_new\test\wrwgeb.json,course
./data/splits/test_new\test\wrwst.json,course
./data/splits/test_new\test\wsmcxjb.json,course
./data/splits/test_new\test\wsrchup.json,course
./data/splits/test_new\test\wtvjwt.json,other
./data/splits/test_new\test\wuafx.json,faculty
./data/splits/test_new\test\wuptba.json,course
./data/splits/test_new\test\wupxmuix.json,student
./data/splits/test_new\test\wuuif.json,course
./data/splits/test_new\test\wuuosaed.json,student
./data/splits/test_new\test\wvhluq.json,course
./data/splits/test_new\test\wvjzvyvw.json,course
./data/splits/test_new\test\wvmbv.json,project
./data/splits/test_new\test\wvxmnt.json,course
./data/splits/test_new\test\wwisnmd.json,faculty
./data/splits/test_new\test\wwqvvjs.json,department
./data/splits/test_new\test\wxbhjnn.json,student
./data/splits/test_new\test\wxbhke.json,course
./data/splits/test_new\test\wxlsfqdf.json,course
./data/splits/test_new\test\wxpmg.json,course
./data/splits/test_new\test\wxsty.json,course
./data/splits/test_new\test\wzbokx.json,faculty
./data/splits/test_new\test\wzbpymob.json,course
./data/splits/test_new\test\wzime.json,student
./data/splits/test_new\test\wzkfopvp.json,course
./data/splits/test_new\test\wzmiky.json,student
./data/splits/test_new\test\wzzsat.json,course
./data/splits/test_new\test\xbazlov.json,student
./data/splits/test_new\test\xbccwj.json,course
./data/splits/test_new\test\xbczrmz.json,course
./data/splits/test_new\test\xbodwpf.json,course
./data/splits/test_new\test\xbywiofb.json,course
./data/splits/test_new\test\xdwwn.json,faculty
./data/splits/test_new\test\xdyech.json,course
./data/splits/test_new\test\xefhoj.json,course
./data/splits/test_new\test\xegyoao.json,student
./data/splits/test_new\test\xehjwfv.json,course
./data/splits/test_new\test\xehokcn.json,other
./data/splits/test_new\test\xekcw.json,course
./data/splits/test_new\test\xelszv.json,course
./data/splits/test_new\test\xfaiss.json,course
./data/splits/test_new\test\xfmweyy.json,course
./data/splits/test_new\test\xfyqrgf.json,other
./data/splits/test_new\test\xggyx.json,course
./data/splits/test_new\test\xgtpxl.json,course
./data/splits/test_new\test\xhekwdq.json,course
./data/splits/test_new\test\xhfqxyg.json,course
./data/splits/test_new\test\xhokpp.json,course
./data/splits/test_new\test\xicjxs.json,course
./data/splits/test_new\test\xigmw.json,course
./data/splits/test_new\test\xisjhb.json,other
./data/splits/test_new\test\xiwqo.json,student
./data/splits/test_new\test\xiyialqk.json,other
./data/splits/test_new\test\xjdbg.json,department
./data/splits/test_new\test\xjlsnsah.json,other
./data/splits/test_new\test\xjtobrx.json,course
./data/splits/test_new\test\xkpxrf.json,other
./data/splits/test_new\test\xlgkek.json,course
./data/splits/test_new\test\xlhpgzu.json,course
./data/splits/test_new\test\xlmkr.json,course
./data/splits/test_new\test\xlobzd.json,course
./data/splits/test_new\test\xmmhnp.json,course
./data/splits/test_new\test\xmpmap.json,course
./data/splits/test_new\test\xmrhqtqb.json,course
./data/splits/test_new\test\xmuzdze.json,course
./data/splits/test_new\test\xmvvel.json,course
./data/splits/test_new\test\xnrqsl.json,faculty
./data/splits/test_new\test\xnwfz.json,course
./data/splits/test_new\test\xpajbs.json,project
./data/splits/test_new\test\xpolx.json,staff
./data/splits/test_new\test\xquntnm.json,course
./data/splits/test_new\test\xrceqcgi.json,student
./data/splits/test_new\test\xtjou.json,course
./data/splits/test_new\test\xtkmljpb.json,course
./data/splits/test_new\test\xtlfyrqe.json,course
./data/splits/test_new\test\xtnlnc.json,course
./data/splits/test_new\test\xuime.json,course
./data/splits/test_new\test\xuoppkn.json,student
./data/splits/test_new\test\xvcldiw.json,course
./data/splits/test_new\test\xvesdne.json,course
./data/splits/test_new\test\xvlikyt.json,course
./data/splits/test_new\test\xvzmwpsh.json,course
./data/splits/test_new\test\xwdvabs.json,course
./data/splits/test_new\test\xwgndfxh.json,course
./data/splits/test_new\test\xxnbrcs.json,faculty
./data/splits/test_new\test\xxyuea.json,course
./data/splits/test_new\test\xyiafjk.json,course
./data/splits/test_new\test\xyksfzpt.json,other
./data/splits/test_new\test\xyqlp.json,student
./data/splits/test_new\test\xyqyyd.json,faculty
./data/splits/test_new\test\xyufofwi.json,course
./data/splits/test_new\test\xzgww.json,student
./data/splits/test_new\test\yadbhst.json,department
./data/splits/test_new\test\yajcfiu.json,course
./data/splits/test_new\test\yapkjnvk.json,student
./data/splits/test_new\test\yawspc.json,course
./data/splits/test_new\test\ybbbche.json,course
./data/splits/test_new\test\ybcvkiqf.json,course
./data/splits/test_new\test\ybmlhz.json,course
./data/splits/test_new\test\ybppz.json,course
./data/splits/test_new\test\yckusfqv.json,other
./data/splits/test_new\test\ycvkbx.json,department
./data/splits/test_new\test\ydbfhql.json,course
./data/splits/test_new\test\ydkxsvar.json,course
./data/splits/test_new\test\yfowe.json,course
./data/splits/test_new\test\yftemp.json,department
./data/splits/test_new\test\yfygyu.json,course
./data/splits/test_new\test\yghie.json,course
./data/splits/test_new\test\ygjolah.json,course
./data/splits/test_new\test\ygqsjtxz.json,course
./data/splits/test_new\test\ygrgy.json,student
./data/splits/test_new\test\ygycaic.json,student
./data/splits/test_new\test\yhcpzrfo.json,course
./data/splits/test_new\test\yhwmjuo.json,student
./data/splits/test_new\test\yiltpbly.json,staff
./data/splits/test_new\test\yimpq.json,course
./data/splits/test_new\test\yiohudke.json,course
./data/splits/test_new\test\yjdwr.json,course
./data/splits/test_new\test\yjmvoa.json,course
./data/splits/test_new\test\yjmwkn.json,course
./data/splits/test_new\test\yjrtz.json,department
./data/splits/test_new\test\yjtubjn.json,faculty
./data/splits/test_new\test\yloilxu.json,staff
./data/splits/test_new\test\ylvqmlp.json,course
./data/splits/test_new\test\ylwraohb.json,student
./data/splits/test_new\test\ymako.json,course
./data/splits/test_new\test\ymkwkcd.json,course
./data/splits/test_new\test\ympfium.json,course
./data/splits/test_new\test\ynikxrtr.json,course
./data/splits/test_new\test\ynozhbm.json,course
./data/splits/test_new\test\yolbla.json,course
./data/splits/test_new\test\yoqrlnzf.json,project
./data/splits/test_new\test\ypksxut.json,course
./data/splits/test_new\test\ypmwe.json,course
./data/splits/test_new\test\ypudwfvf.json,course
./data/splits/test_new\test\ypwwzekj.json,course
./data/splits/test_new\test\ypxfdn.json,course
./data/splits/test_new\test\yqium.json,department
./data/splits/test_new\test\yrjhu.json,course
./data/splits/test_new\test\yruomuus.json,course
./data/splits/test_new\test\ysfrk.json,course
./data/splits/test_new\test\ythxhd.json,course
./data/splits/test_new\test\ytpju.json,course
./data/splits/test_new\test\ytvco.json,student
./data/splits/test_new\test\yucra.json,department
./data/splits/test_new\test\yujiusv.json,course
./data/splits/test_new\test\yvdelq.json,other
./data/splits/test_new\test\yvxpvlc.json,course
./data/splits/test_new\test\ywosgix.json,course
./data/splits/test_new\test\ywpbst.json,course
./data/splits/test_new\test\ywrzvbyr.json,other
./data/splits/test_new\test\yxmkc.json,faculty
./data/splits/test_new\test\yxzgihv.json,course
./data/splits/test_new\test\yywthxme.json,course
./data/splits/test_new\test\yzpjgv.json,staff
./data/splits/test_new\test\yzqamu.json,staff
./data/splits/test_new\test\yzqkk.json,other
./data/splits/test_new\test\yzvdbvgg.json,course
./data/splits/test_new\test\zabhnt.json,course
./data/splits/test_new\test\zcjqp.json,course
./data/splits/test_new\test\zcprw.json,other
./data/splits/test_new\test\zcwlvejw.json,course
./data/splits/test_new\test\zcywupd.json,other
./data/splits/test_new\test\zdepjjwh.json,course
./data/splits/test_new\test\zemgq.json,course
./data/splits/test_new\test\zfehbu.json,student
./data/splits/test_new\test\zfmgxz.json,course
./data/splits/test_new\test\zfmpy.json,course
./data/splits/test_new\test\zgrtpsri.json,other
./data/splits/test_new\test\zgrzpiay.json,course
./data/splits/test_new\test\zgwwfvlq.json,course
./data/splits/test_new\test\zhncldpt.json,course
./data/splits/test_new\test\zhwcpf.json,student
./data/splits/test_new\test\zibqmi.json,course
./data/splits/test_new\test\zilams.json,course
./data/splits/test_new\test\ziuunycb.json,course
./data/splits/test_new\test\ziuzwl.json,course
./data/splits/test_new\test\zjggyij.json,course
./data/splits/test_new\test\zkivua.json,course
./data/splits/test_new\test\zkrcw.json,course
./data/splits/test_new\test\zkwhp.json,course
./data/splits/test_new\test\zlshvea.json,other
./data/splits/test_new\test\zlsqsds.json,course
./data/splits/test_new\test\zlvjh.json,course
./data/splits/test_new\test\zndgv.json,course
./data/splits/test_new\test\znnex.json,other
./data/splits/test_new\test\zobjoz.json,student
./data/splits/test_new\test\zodhxn.json,course
./data/splits/test_new\test\zonegssw.json,course
./data/splits/test_new\test\zoukpqm.json,project
./data/splits/test_new\test\zpeuuxw.json,course
./data/splits/test_new\test\zqaau.json,course
./data/splits/test_new\test\zqaipj.json,course
./data/splits/test_new\test\zrnggdny.json,project
./data/splits/test_new\test\zsakwfvj.json,course
./data/splits/test_new\test\zsbkhic.json,project
./data/splits/test_new\test\zsylru.json,course
./data/splits/test_new\test\ztmcj.json,course
./data/splits/test_new\test\ztoydtcl.json,course
./data/splits/test_new\test\ztrfkwki.json,course
./data/splits/test_new\test\zudeebif.json,course
./data/splits/test_new\test\zupzrry.json,faculty
./data/splits/test_new\test\zvrysckq.json,course
./data/splits/test_new\test\zwcgsbo.json,course
./data/splits/test_new\test\zxcehieq.json,course
./data/splits/test_new\test\zxexuw.json,course
./data/splits/test_new\test\zxmmn.json,course
./data/splits/test_new\test\zxwkru.json,course
./data/splits/test_new\test\zybimtt.json,course
./data/splits/test_new\test\zypnixf.json,course
./data/splits/test_new\test\zzszho.json,course
